"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"A9SNG9VQ","book",2002,"OECD","The DAC Guidelines Integrating the Rio Conventions into Development Co-operation","","","","","","",2002,"2019-06-28 18:12:06","2019-06-28T18:12:06Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R4UXFWWD","journalArticle",NA,"Nelson, F; Al, et","AN ANALYSIS OF INTERNATIONAL LAW, NATIONAL LEGISLATION, JUDGEMENTS, AND INSTITUTIONS AS THEY INTERRELATE WITH TERRITORIES AND AREAS CONSERVED BY INDIGENOUS PEOPLES AND LOCAL COMMUNITIES ; REPORT NO. 2, AFRICA REGIONAL","","","","","","",NA,"2019-06-28 18:12:04","2019-06-28T18:12:04Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LHQVDWZK","journalArticle",2015,"Seebacher, Frank; Post, Eric","Climate change impacts on animal migration","Climate Change Responses","","2053-7565","10.1186/s40665-015-0013-9","http://www.climatechangeresponses.com/content/2/1/5","Commentary This is the first in a regular series of mini-review which highlight outstanding recently published papers that shed new light on biological responses to climate change. We chose migration as the topic for the first mini review because its global geographical scale makes migrating individuals particularly vulnerable to climate change, and at the same time, the process of migration has fundamental impacts on ecological processes and biodiversity. Movement is an integral part of the ecology of many animals, and it can affect individual fitness and popula-tion persistence by enabling foraging and predation, be-havioural interactions, and migration [1]. Migration, in particular, affects biodiversity at regional and global scales, and migratory animals affect ecosystem processes. Animals use predictable environmental cues for the timing and navigation of migration. A change in these cues will affect the phenology and extent of migration. Arrival date and hatching date are phenological markers in migrating birds, for example, that can be strongly af-fected by global warming. These dynamics have been in-corporated into a mathematical model recently [2]. Higher temperatures cause earlier appearance of the in-sect prey of hatchling birds, which exerts pressure on birds to breed earlier so that hatchling development co-incides with peak prey abundance. Advanced breeding is dependent on the arrival time of the adults at the breed-ing site, as well as the delay between arrival and the start of breeding. These traits can change synchronously or asynchronously, and a mismatch between prey abun-dance and hatching can cause population declines. The mathematical model [2] explores the dynamics of these interactions and their evolutionary trajectories, and it can explain patterns observed in European flycatchers. Conversely, departure from their non-breeding grounds in Africa also appears to occur earlier for at least some Palearctic migratory birds [3]. Hence, there is a global shift in departure and arrival times that affects migratory bird movement and local abundance as a result of cli-mate warming. Phenological shifts in migration of endothermic birds are linked to the abundance of their ectothermic prey. Although endotherms are also directly affected by changes in temperature, which affects their metabolic demands for thermoregulation, these direct effects are more pro-nounced in ectotherms. The body temperature and hence physiology of ectotherms such as invertebrates and fish is closely tied to environmental temperatures. Climate warming will therefore influence metabolism and other physiological processes directly in ectotherms, and this can have pronounced effects on movement and migration. The proximate mechanisms that enable movement are the physiological functions that provide energy to the muscles and the muscles themselves that transform chemical energy (ATP) to work. All physiological pro-cesses are influenced by temperature, to varying degrees and usually optimal physiological rates are achieved within a relatively narrow temperature range. At extreme low or high temperatures, cessation of physiological functions leads to mortality [4]. But even at more benign temperatures that nonetheless diverge from the optimal range, decreases in physiological performance increase ecological failure by impairing movement [5]. Hence, changing environmental temperatures, including changes resulting from anthropogenic global warming, impact migration and other ecological processes via the thermal sensitivity of physiological processes. A new theoretical model now suggests that in Chinook salmon, metabolic constraints exacerbate the effect of temperature on the metabolic costs of migration [6]. Salmon often migrate hundreds of kilometres from their natal riverine areas to the ocean and return to their natal areas for spawning. Salmon prefer relatively cool water, and increasing water temperatures compromise their cardiovascular and metabolic physiology [5]. If fish did not have to replenish metabolic substrates (in particular glycogen) during their migration, the effects of warm water could be mitigated by swimming through warm sections of river rapidly. However, the need to replenish",2015,"2019-06-28 18:12:03","2019-06-28T18:12:03Z",NA,"5","","1","2",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YQH5UD84","journalArticle",2012,"Ekblom, Anneli; Gillson, Lindsey; Risberg, Jan; Holmgren, Karin; Chidoub, Zara","Rainfall variability and vegetation dynamics of the lower Limpopo Valley, Southern Africa, 500AD to present","Palaeogeography, Palaeoclimatology, Palaeoecology","","00310182","10.1016/j.palaeo.2012.08.015","","The long-term responses of vegetation to climate variability are of relevance for predicting present and future vegetation change, and have implications for the management of savanna and riparian ecosystems. This paper explores the links between regional rainfall, hydrology and vegetation dynamics in the savannas and riverine forests of the lower Limpopo Valley, southern Africa, from 800. AD to the present, reviewing palaeoecological data (fossil pollen, spores, diatoms and lithology) from several hydrological systems in Kruger National Park (KNP), South Africa and Limpopo National Park (PNL), Mozambique. The PNL-KNP records show that riverine arboreal taxa expanded during wetter periods, including 800-1400. AD and after 1800. AD. Between 1400 and 1800. AD, grasses, savanna taxa and generalist taxa were favored over riparian taxa, a change that is linked with the onset of dry spells in the region (corresponding to the so-called Little Ice Age). The most extreme drought events around 1700. AD resulted in a marked decline of riparian forest taxa near Lake Mapimbi, KNP. In contrast, many water-scarce sequences away from the riverine environment, such as Radio Pan, Mafayeni Pan, Malahlapanga Pan and Lake Makwadzi show stable grassland vegetation throughout the last 1200. years. The results demonstrate the resilience of the grassland-savanna ecosystems to projected climate change with warmer and overall drier climate. The riverine forests are predicted to be more vulnerable especially as more extreme weather events are projected. ?? 2012 Elsevier B.V.",2012,"2019-06-28 18:12:02","2019-06-28T18:12:02Z",NA,"69–78","","","363-364",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Climate change; Diatoms; Pollen; Savanna ecology; Southern Africa; Vegetation dynamics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ULKXX54H","journalArticle",2015,"Sandhage-Hofmann, A.; Kotz??, E.; van Delden, L.; Dominiak, M.; Fouch??, H. J.; van der Westhuizen, H. C.; Oomen, R. J.; du Preez, C. C.; Amelung, W.","Rangeland management effects on soil properties in the savanna biome, South Africa: A case study along grazing gradients in communal and commercial farms","Journal of Arid Environments","","1095922X","10.1016/j.jaridenv.2015.04.004","","Although the savanna biome of South Africa is a major resource for rangeland management, little is known about how differences in rangeland management systems affect soil properties in such biomes. Near to Kuruman, commercial farms have practiced rotational grazing for decades. In communal areas of former homeland Bophuthatswana, similar strategies were used prior to 1994. Nowadays, a continuous grazing system is common. We hypothesized that these changes in management affected soil properties. To test this, we sampled soils at communal and commercial land along a gradient with increasing distance to water points. The results revealed that communal systems with continuous grazing showed enlarged spatial gradients. The soils were depleted in most nutrients close to the water relative to those of commercial systems. In contrast, as the distance to the water increased, the nutrient stocks of these communal systems were higher. Changes in soil nutrient stocks were related to a zone of increased bush encroachment (up to 25%). Specific analyses (phosphorus fractions, particulate organic carbon, ??13C) confirmed that the soils of the communal grazing systems benefited from the shift of grass-dominated to bush-dominated system with woody Acacia vegetation, while the rangeland degraded in the sense that it lost palatable grass species.",2015,"2019-06-28 18:12:00","2019-06-28T18:12:00Z",NA,"14–25","","","120",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Bush encroachment; Continuous grazing; Isotopic composition; Phosphorus fractions; Plant nutrients; Rangeland management; Rotational grazing; Soil organic carbon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMGDZ7P4","journalArticle",2016,"Holling, S C","Resilience and Stability of Ecological Systems Author ( s ): C . S . Holling Source : Annual Review of Ecology and Systematics , Vol . 4 ( 1973 ), pp . 1-23 Published by : Annual Reviews Stable URL : http://www.jstor.org/stable/2096802 REFERENCES Linked r","","","","","","",2016,"2019-06-28 18:11:58","2019-06-28T18:11:58Z",NA,"1–23","","1973","4",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9P2HPFA2","journalArticle",2011,"Good, S P; Caylor, K K","Climatological determinants of woody cover in Africa","Proceedings of the National Academy of Sciences of the United States of America","","0027-8424","10.1073/pnas.1013100108","","Determining the factors that influence the distribution of woody vegetation cover and resolving the sensitivity of woody vegetation cover to shifts in environmental forcing are critical steps necessary to predict continental-scale responses of dryland ecosystems to climate change. We use a 6-year satellite data record of fractional woody vegetation cover and an 11-year daily precipitation record to investigate the climatological controls on woody vegetation cover across the African continent. We find that-as opposed to a relationship with only mean annual rainfall-the upper limit of fractional woody vegetation cover is strongly influenced by both the quantity and intensity of rainfall events. Using a set of statistics derived from the seasonal distribution of rainfall, we show that areas with similar seasonal rainfall totals have higher fractional woody cover if the local rainfall climatology consists of frequent, less intense precipitation events. Based on these observations, we develop a generalized response surface between rainfall climatology and maximum woody vegetation cover across the African continent. The normalized local gradient of this response surface is used as an estimator of ecosystem vegetation sensitivity to climatological variation. A comparison between predicted climate sensitivity patterns and observed shifts in both rainfall and vegetation during 2009 reveals both the importance of rainfall climatology in governing how ecosystems respond to inter-annual fluctuations in climate and the utility of our framework as a means to forecast continental-scale patterns of vegetation shifts in response to future climate change.",2011,"2019-06-28 18:11:58","2019-06-28T18:11:58Z",NA,"4902–4907","","12","108",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 21383125",NA,NA,NA,"Science & Technology - Other Topics; climate; cover; ecohydrology; intraannual variability; performance; potential; precipitation; quantile regression; rainfall; remote sensing; satellite; savannas; terrestrial ecosystems; tree cover; variability; vegetation indexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LJ96Z9AQ","report",2016,"IPBES","Report on the institutional arrangements established to operationalize technical support for the implementation of the work programme","","","","","","",2016,"2019-06-28 18:11:57","2019-06-28T18:11:57Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QC64M9J4","journalArticle",2015,"Curt, Thomas; Borgniet, Laurent; Ibanez, Thomas; Moron, Vincent; Hély, Christelle","Understanding fire patterns and fire drivers for setting a sustainable management policy of the New-Caledonian biodiversity hotspot","Forest Ecology and Management","","03781127","10.1016/j.foreco.2014.10.032","","New Caledonia (NC) is a biodiversity hotspot sheltering terrestrial ecosystems of high ecological and conservation value including tropical dry forests, rainforests, and maquis. However, uncontrolled bushfires threaten this exceptional biodiversity. A science-based fire management policy could reduce the impact of unwanted fires and help facing climate change. However, to date, data on the location, extent, causal factors and spatial patterns of fires had not been collected. We compiled a 13-year-long (1999-2011) spatially-explicit fire database for NC using MODIS and Landsat data. Using boosted regression trees we disentangled the role of anthropogenic factors, physiography, weather and vegetation on fire activity. We also characterized the location of fires and the vegetation composition at the fire edges, in order to determine which ecosystems were especially vulnerable. Fire size distribution was typically asymmetric with many small fires (\textless10. ha) and very few large fires (\textgreater500. ha). Ignitions were preferentially located close to villages, cities or roads, at low elevation and linked to high values of fire weather index. Fires were larger at the end of the dry season and during El Niño events. Most fires were bushfires burning in savannas, thickets and maquis, while rainforests were rather 'avoided' by fire. However, bushfires generally propagated towards forests of high-conservation value, thus increasing the potential for forest edge erosion. As savanna-forest and maquis-forest mosaics are dominant in the landscape, we discuss the extent to which NC could become a 'fire trap' where fire cannot be easily extirpated. Based on our spatially-explicit information on fire activity, we make recommendations for a sustainable forest and fire management policy which would balance the traditional use of fire and the conservation of the most valuable ecosystems. In particular, it may help by reducing the damages of large and destructive bushfires ignited during drought peaks.",2015,"2019-06-28 18:11:56","2019-06-28T18:11:56Z",NA,"48–60","","","337",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Biodiversity conservation; Fire hazard; Maquis; New Caledonia; Rainforest; Savanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VB2A4ENH","journalArticle",2006,"Hecky, Robert E.; Bootsma, Harvey A.; Odada, Eric O.","African lake management initiatives: The global connection","Lakes and Reservoirs: Research and Management","","13205331","10.1111/j.1440-1770.2006.00307.x","","There is a global dimension to lake management in Africa and elsewhere that will require a concerted action not only from individual riparian states, but also from regional, continental and global communities. The current global lake threats arise from climate change, regional land degradation and semivolatile contaminants, and share the common feature that the atmosphere is the vector that spreads their impacts over large areas and to many lakes. The Great Lakes of Africa (Malawi, Victoria and Tanganyika) are particularly sensitive to these problems because of their enormous surface areas, slow water flushing rates, and the importance of direct rainfall in their water budgets. Their response times might be slow to yield a detectable change and, unfortunately, their recovery times might also be slow. It is possible for atmospheric effects to act antagonistically to the impacts of catchment change, but antagonistic effects could become synergistic in the future. Improved understanding of the physical dynamics of these lakes, and development of models linking their physical and biogeochemical behaviour to regional, mesoscale climate models, will be necessary to guide lake managers.",2006,"2019-06-28 18:11:54","2019-06-28T18:11:54Z",NA,"203–213","","4","11",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"African Great Lakes; Climate change; Global Environment Facility; Lake Malawi; Lake Victoria; LakeTanganyika; Mercury; Nutrient loading; Organochlorines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3XANZTXE","journalArticle",2008,"Venail, P A; MacLean, R C; Bouvier, T; Brockhurst, M A; Hochberg, M E; Mouquet, N","Diversity and productivity peak at intermediate dispersal rate in evolving metacommunities","Nature - Biodiversity","","","","","",2008,"2019-06-28 18:11:53","2019-06-28T18:11:53Z",NA,"","","","452",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LZL84JQP","journalArticle",2011,"Meinard, Yves; Grill, Philippe","The economic valuation of biodiversity as an abstract good","","","","","http://www.sciencedirect.com/science/article/pii/S0921800911001923","",2011,"2019-06-28 18:11:52","2019-06-28T18:11:52Z",NA,"1707–1714","","","70",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Biodiversity; Counterfactuals; Economic valuation; Institutions; Theory of justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALU6DGYL","journalArticle",2005,"Wb","Conflict in Somalia: Drivers and Dynamics","World Bank","","","","http://siteresources.worldbank.org/INTSOMALIA/Resources/conflictinsomalia.pdf","Foreword To help guide policy and program development in Somalia when the World Bank began reengaging after more than a decade, the Bank's Country Director decided to conduct a conflict analysis of the country. The purpose of the exercise was to increase the Bank's and partners' understanding of conflict sources and dynamics, and contribute to conflict sensitivity in programs and interventions. The study was conducted in cooperation with Somali and international partners. The study is presented in four reports: one overall report written by the World Bank's task team, and one report for each main region, researched and written by the Center for Research and Dialogue in Mogadishu (South-central); Puntland Development Research Center in Garowe (Puntland); the Academy for Peace and Development (desk study); and the Center for Creative Solutions (fieldwork) in Hargeysa (Somaliland). The study presented in this report was conducted as a World Bank Economic and Sector Work (ESW), analytical work conducted to contribute to policy and program development, and as such has undergone internal consultations and peer-reviews. Within the Bank, the report has benefited from support and advice from Makhtar Diop (Country Director for Somalia, Kenya and Eritrea), Karen Brooks (Sector Manager, AFTS2), Ian Bannon (Manager, CPR), and Peer Reviewers: Estanislao Gacitua-Mario (Senior Social Scientist, SDV), Alexandre Marc (Sector Manager, ECSSD) and Robert Ebel (Lead Economist, WBI). In addition, the work was supported by several colleagues in the Somalia Country Team, the Africa Region Environmentally and Socially Sustainable Development Department (AFTS2), the Social Development Department (SDV), the World Bank Institute (WBI), Low Income Countries Under Stress (LICUS) unit, and the Conflict Prevention and Reconstruction (CPR) unit. The study has benefited immensely from inputs and advice by Professor Kenneth Menkhaus. Administrative assistance was provided by Fardousa Wadad-did and Shamis Salah. Invaluable support has been provided by Dirk Boberg, Assistant Resident Representative, UNDP Somalia. The World Bank's task team included Priya Gajraj, Shonali Sardesai, and Per Wam (task team leader). In addition to resources from the World Bank (Africa Region, Social Development Department and the Learning Board), the study was made possible with funds provided by UNDP, the Department for International Development (DFID) and the Swedish government. An advisory group, comprising WSP-International (War-torn Societies Project), the World Bank, UNDP, DFID, the European Union (EU), U.N. Office for the Coordination of Humanitarian Affairs (OCHA), U.S. Agency for International Development (USAID), Life and Peace Institute, and the Swedish Embassy in Nairobi, has advised the conflict analysis exercise to ensure consistency with other efforts. The advisory group met periodically to discuss the ongoing CAF exercise and provided feedback on the reports.",2005,"2019-06-28 18:11:50","2019-06-28T18:11:50Z",NA,"61","","January","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LJ2VDF2T","journalArticle",2005,"Antoci, Angelo; Borghesi, Simone; Russu, Paolo","Biodiversity and economic growth: Trade-offs between stabilization of the ecological system and preservation of natural dynamics","Ecological Modelling","","","","http://www.sciencedirect.com/science/article/pii/S030438000500205X","This paper investigates how optimal economic growth can affect the natural evolution of the ecological system. Policy makers may perform defensive actions to protect biodiversity. These actions, however, may deeply modify the natural ecological dynamics so that the resulting equilibrium has different dynamic features with respect to the equilibrium that would have naturally emerged without human intervention. To investigate this issue more deeply, we analyze the impact that economic activity and environmental defensive choices can have on the natural ecological dynamics depending on whether agents care or do not care for biodiversity. Using an optimal growth model with pollution, in which biodiversity loss may be caused by the negative side-effects of aggregate production, we show that human action can modify the stability of the ecological fixed points. In particular, from the simple analytical formulations adopted in the paper, it emerges that â€“ when the levels of the species is sufficiently low at the fixed point and agents care for biodiversity â€“ human intervention may cause a stabilization of the fixed point and thus avoid the extinction of a species, even in the absence of defensive expenditures specifically finalized at the protection of that species. It follows that the protection of biodiversity (through the stabilization of the ecological system) may come at the cost of a change in the original features of the natural dynamics. Moreover, it is shown that a limit cycle may arise through a Hopf bifurcation from the interaction of the economic and ecological systems even though none of the two systems taken separately admits a limit cycle.",2005,"2019-06-28 18:11:48","2019-06-28T18:11:48Z",NA,"333–346","","3â€“4","189",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Biodiversity; Defensive actions; Ecological dynamics; Economic growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HRUTKJU7","journalArticle",2009,"Meyerhoff, JÃ¼rgen; Liebe, Ulf; Hartje, Volkmar","Benefits of biodiversity enhancement of nature-oriented silviculture: Evidence from two choice experiments in Germany","Journal of Forest Economics","","","","http://www.sciencedirect.com/science/article/pii/S110468990800024X","In this paper, we present the results from two choice experiments that were employed to measure the benefits from changed levels of biodiversity due to nature-oriented silviculture in Lower Saxony, Germany. We also discuss different variants of calculating welfare measures for forest management strategies. The variants differ, among other things, with respect to taking the alternative specific constant (ASC), indicating the status quo option, into account or not. While including the ASC results in our study in overall negative welfare measures, excluding it causes positive measures. However, both variants might be inappropriate because of an underestimation or an overestimation of the benefits. Avoiding an underestimation or an overestimation would require differentiation between respondents who demand compensation for a move away from the status quo, and respondents who would not suffer a loss but chose the status quo alternative because of choice task complexity, for instance.",2009,"2019-06-28 18:11:47","2019-06-28T18:11:47Z",NA,"37–58","","1â€“2","15",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Alternative specific constant; Choice experiment; Forest biodiversity; Forest conversion; Welfare measure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZY59PKGE","journalArticle",2015,"Hautier, Yann; Tilman, David; Isbell, Forest; Seabloom, Eric W; Borer, Elizabeth T; Reich, Peter B","Anthropogenic environmental changes affect ecosystem stability via biodiversity","Science","","0036-8075","10.1126/science.aaa1788","http://www.sciencemag.org/content/348/6232/336.abstract%5Cnhttp://www.sciencemag.org/content/348/6232/336.full.pdf","Human-driven environmental changes may simultaneously affect the biodiversity, productivity, and stability of Earth's ecosystems, but there is no consensus on the causal relationships linking these variables. Data from 12 multiyear experiments that manipulate important anthropogenic drivers, including plant diversity, nitrogen, carbon dioxide, fire, herbivory, and water, show that each driver influences ecosystem productivity. However, the stability of ecosystem productivity is only changed by those drivers that alter biodiversity, with a given decrease in plant species numbers leading to a quantitatively similar decrease in ecosystem stability regardless of which driver caused the biodiversity loss. These results suggest that changes in biodiversity caused by drivers of environmental change may be a major factor determining how global environmental changes affect ecosystem stability.",2015,"2019-06-28 18:11:45","2019-06-28T18:11:45Z",NA,"336–340","","4501","348",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 25883357",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YQFK56H7","journalArticle",2015,"Bidak, Laila M.; Kamal, Sania A.; Halmy, Marwa Waseem A; Heneidy, Selim Z.","Goods and services provided by native plants in desert ecosystems: Examples from the northwestern coastal desert of Egypt","Global Ecology and Conservation","","23519894","10.1016/j.gecco.2015.02.001","http://dx.doi.org/10.1016/j.gecco.2015.02.001","About one third of the earth's land surface is covered by deserts that have low and variable rainfall, nutrient-poor soils, and little vegetation cover. Here, we focus on the goods and services offered by desert ecosystems using the northwestern coastal desert of Egypt extending from Burg El-Arab to El-Salloum as an example. We conducted field surveys and collected other data to identify the goods services and provided by native plant species. A total of 322 native plant species were compiled. The direct services provided by these native plants included sources of food, medicine, and energy; indirect vegetation services included promotion of biodiversity, water storage, and soil fertility. The plant diversity in this ecosystem provided economic service benefits, such as sources of fodder, fuel-wood, and traditional medicinal plants. Changes in land use and recent ill-managed human activities may influence the availability of these services and strongly impact biodiversity and habitat availability. Although deserts are fragile and support low levels of productivity, they provide a variety of goods and services whose continuing availability is contingent upon the adoption of rational land management practices.",2015,"2019-06-28 18:11:45","2019-06-28T18:11:45Z",NA,"433–447","","","3",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Deserts; Ecological services; Egypt; Medicinal plant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VVDDHUNB","journalArticle",2015,"Jewitt, Debbie; Goodman, Peter S; Jewitt, Debbie","Systematic land-cover change in KwaZulu-Natal , South Africa : Implications for biodiversity","","","","","","",2015,"2019-06-28 18:11:44","2019-06-28T18:11:44Z",NA,"1–9","","9","111",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"conservation planning; habitat; intensity analysis; legislation; loss; satellite imagery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
