"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"TANZM8CJ","journalArticle",2018,"Seidl, Rupert; Klonner, Günther; Rammer, Werner; Essl, Franz; Moreno, Adam; Neumann, Mathias; Dullinger, Stefan","Invasive alien pests threaten the carbon stored in Europe’s forests","Nature Communications","","2041-1723","10.1038/s41467-018-04096-w","https://doi.org/10.1038/s41467-018-04096-w","Forests mitigate climate change by sequestering large amounts of carbon (C). However, forest C storage is not permanent, and large pulses of tree mortality can thwart climate mitigation efforts. Forest pests are increasingly redistributed around the globe. Yet, the potential future impact of invasive alien pests on the forest C cycle remains uncertain. Here we show that large parts of Europe could be invaded by five detrimental alien pests already under current climate. Climate change increases the potential range of alien pests particularly in Northern and Eastern Europe. We estimate the live C at risk from a potential future invasion as 1027 Tg C (10% of the European total), with a C recovery time of 34 years. We show that the impact of introduced pests could be as severe as the current natural disturbance regime in Europe, calling for increased efforts to halt the introduction and spread of invasive alien species.","2018-04-24","2022-11-03 09:04:15","2022-11-03T09:04:15Z","","1626",NA,1,9,NA,"Nature Communications","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTG842JZ","journalArticle",2017,"Bowman, David M. J. S.; Williamson, Grant J.; Abatzoglou, John T.; Kolden, Crystal A.; Cochrane, Mark A.; Smith, Alistair M. S.","Human exposure and sensitivity to globally extreme wildfire events","Nature Ecology & Evolution","","2397-334X","10.1038/s41559-016-0058","https://doi.org/10.1038/s41559-016-0058","Extreme wildfires have substantial economic, social and environmental impacts, but there is uncertainty whether such events are inevitable features of the Earth’s fire ecology or a legacy of poor management and planning. We identify 478 extreme wildfire events defined as the daily clusters of fire radiative power from MODIS, within a global 10 × 10 km lattice, between 2002 and 2013, which exceeded the 99.997th percentile of over 23 million cases of the ΣFRP 100 km−2 in the MODIS record. These events are globally distributed across all flammable biomes, and are strongly associated with extreme fire weather conditions. Extreme wildfire events reported as being economically or socially disastrous (n = 144) were concentrated in suburban areas in flammable-forested biomes of the western United States and southeastern Australia, noting potential biases in reporting and the absence of globally comprehensive data of fire disasters. Climate change projections suggest an increase in days conducive to extreme wildfire events by 20 to 50% in these disaster-prone landscapes, with sharper increases in the subtropical Southern Hemisphere and European Mediterranean Basin.","2017-02-06","2022-11-03 09:04:14","2022-11-03T09:04:14Z","","0058",NA,3,1,NA,"Nature Ecology & Evolution","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENCFBSG5","journalArticle",2019,"Seddon, Nathalie; Turner, Beth; Berry, Pam; Chausson, Alexandre; Girardin, Cécile A. J.","Grounding nature-based climate solutions in sound biodiversity science","Nature Climate Change","","1758-678X, 1758-6798","10.1038/s41558-019-0405-0","http://www.nature.com/articles/s41558-019-0405-0","","2019-02","2022-11-03 09:04:13","2022-11-03T09:04:13Z","2021-01-25 23:43:46","84-87",NA,2,9,NA,"Nature Clim Change","","",NA,NA,NA,"","","en","",NA,NA,NA,"DOI.org (Crossref)",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAU7BVY7","journalArticle",2016,"Hurley, Brett P.; Garnas, Jeff; Wingfield, Michael J.; Branco, Manuela; Richardson, David M.; Slippers, Bernard","Increasing numbers and intercontinental spread of invasive insects on eucalypts","Biological Invasions","","1573-1464","10.1007/s10530-016-1081-x","https://doi.org/10.1007/s10530-016-1081-x","Native to Australasia, Eucalyptus (sensu lato) is one of the most planted genera of trees in the world. However, the sustainability of Eucalyptus species as plantation trees in non-native areas is increasingly threatened by the introduction and spread of Eucalyptus-feeding insects from Australia. We examine patterns and potential trends with respect to the global spread of Eucalyptus-feeding insects. Likely pathways of introduction and drivers of the rapid distribution of these insects, as well as management options are considered. The rate of introductions is shown to have increased nearly fivefold since the 1980s. As a result, the number of non-native pests of eucalypts outside of Australia has doubled in less than three decades. Furthermore, the rate of secondary spread among continents has also increased. Surprisingly, we found no association between area planted and the number of pests or new introductions. Only a small number of countries have been the points of first detection outside the native range; these countries have acted as bridgeheads to other regions. Quarantine regulations aimed at reducing the spread of invasive organisms appear to be ineffective at a global scale, and pathways allowing these invasions to occur are poorly understood or unknown. An expanded suite of management options are needed to provide resilience against the rapid accrual and homogenization of eucalypt pests, thereby ensuring the sustainability of eucalypt forestry worldwide.","2016-04-01","2022-11-03 09:04:11","2022-11-03T09:04:11Z","","921-933",NA,4,18,NA,"Biological Invasions","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLPB28Z7","journalArticle",2019,"Diaz, Sandra; Settele, Josef; Brondízio, Eduardo; Ngo, H.T.; Agard, John; Arneth, Almut; Balvanera, Patricia; Brauman, Kate; Butchart, Stuart; Chan, Kai; Garibaldi, Lucas; Ichii, Kazuhito; Liu, Jianguo; Subramanian, Suneetha; Midgley, Guy; Miloslavich, Patricia; Molnár, Zsolt; Obura, David; Pfaff, Alexander; Zayas, Cynthia","Pervasive human-driven decline of life on Earth points to the need for transformative change","Science (New York, N.Y.)","","","10.1126/science.aax3100","","","2019-12-13","2022-11-03 09:04:11","2022-11-03T09:04:11Z","","",NA,NA,366,NA,"Science (New York, N.Y.)","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5VL9R75V","journalArticle",2019,"Messerli, P.; Murniningtyas, E.; Eloundou-Enyegue, P.; Foli, E. G.; Furman, E.; Glassman, A.; Hernández-Licona, G.; Kim, E. M.; Lutz, W.; Moatti, J. P.; Richardson, Katherine; Saldam, Muhammad; Smith, David; azimieras Staniškis, Jurgis; van Ypersele, Jean-Pascal","The Future is Now–Science for Achieving Sustainable Development","Irrigated and integrated agro production systems help Mozambique adapt to climate change, Republic of Indonesia","","","","https://sdgs.un.org/sites/default/files/2020-07/24797GSDR_report_2019.pdf","","2019","2022-11-03 09:04:09","2022-11-03T09:04:09Z","","",NA,NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UE3TR3E7","journalArticle",2018,"Craven, Dylan; Eisenhauer, Nico; Pearse, William D.; Hautier, Yann; Isbell, Forest; Roscher, Christiane; Bahn, Michael; Beierkuhnlein, Carl; Bönisch, Gerhard; Buchmann, Nina; Byun, Chaeho; Catford, Jane A.; Cerabolini, Bruno E. L.; Cornelissen, J. Hans C.; Craine, Joseph M.; De Luca, Enrica; Ebeling, Anne; Griffin, John N.; Hector, Andy; Hines, Jes; Jentsch, Anke; Kattge, Jens; Kreyling, Jürgen; Lanta, Vojtech; Lemoine, Nathan; Meyer, Sebastian T.; Minden, Vanessa; Onipchenko, Vladimir; Polley, H. Wayne; Reich, Peter B.; van Ruijven, Jasper; Schamp, Brandon; Smith, Melinda D.; Soudzilovskaia, Nadejda A.; Tilman, David; Weigelt, Alexandra; Wilsey, Brian; Manning, Peter","Multiple facets of biodiversity drive the diversity–stability relationship","Nature Ecology & Evolution","","2397-334X","10.1038/s41559-018-0647-7","https://www.nature.com/articles/s41559-018-0647-7","A substantial body of evidence has demonstrated that biodiversity stabilizes ecosystem functioning over time in grassland ecosystems. However, the relative importance of different facets of biodiversity underlying the diversity–stability relationship remains unclear. Here we use data from 39 grassland biodiversity experiments and structural equation modelling to investigate the roles of species richness, phylogenetic diversity and both the diversity and community-weighted mean of functional traits representing the ‘fast–slow’ leaf economics spectrum in driving the diversity–stability relationship. We found that high species richness and phylogenetic diversity stabilize biomass production via enhanced asynchrony in the performance of co-occurring species. Contrary to expectations, low phylogenetic diversity enhances ecosystem stability directly, albeit weakly. While the diversity of fast–slow functional traits has a weak effect on ecosystem stability, communities dominated by slow species enhance ecosystem stability by increasing mean biomass production relative to the standard deviation of biomass over time. Our in-depth, integrative assessment of factors influencing the diversity–stability relationship demonstrates a more multicausal relationship than has been previously acknowledged.","2018-10","2022-11-03 09:04:09","2022-11-03T09:04:09Z","2020-11-12 08:08:02","1579-1587",NA,10,2,NA,"","","",NA,NA,NA,"","","en","2018 The Author(s)",NA,NA,NA,"www.nature.com",NA,"Number: 10 Publisher: Nature Publishing Group",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I6CTQH25","journalArticle",2018,"Timko, Joleen; Le Billon, Philippe; Zerriffi, Hisham; Honey-Rosés, Jordi; de la Roche, Ian; Gaston, Chris; Sunderland, Terry CH; Kozak, Rob A","A policy nexus approach to forests and the SDGs: tradeoffs and synergies","Sustainability Science","","1877-3435","10.1016/j.cosust.2018.06.004","https://www.sciencedirect.com/science/article/pii/S187734351730266X","The transformational potential of Agenda 2030 lies in the synergies to be found among the Sustainable Development Goals (SDGs). The SDGs were designed to be interdependent, requiring enhanced policy coherence for sustainable development, and forests have a prominent role to play in their success. To support SDGs integration and highlight challenges to, and opportunities for, policy coherence among sectors that affect forests, we identify three policy clusters that are each defined by a set of closely related SDGs: ecosystem services and livelihoods; the green economy; and rights, justice, equality and inclusion. We illustrate how enhanced policy coherence within each cluster can support integrated approaches that both benefit from, and provide support for, forests.","2018-10-01","2022-11-03 09:04:08","2022-11-03T09:04:08Z","","7-12",NA,NA,34,NA,"Current Opinion in Environmental Sustainability","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R786SIXH","journalArticle",2007,"Cowie, Annette; Schneider, Uwe A.; Montanarella, Luca","Potential synergies between existing multilateral environmental agreements in the implementation of land use, land-use change and forestry activities","Options for including agriculture and forestry activities in a post-2012 international climate agreement","","1462-9011","10.1016/j.envsci.2007.03.002","https://www.sciencedirect.com/science/article/pii/S1462901107000329","There is potential for synergy between the global environmental conventions on climate change, biodiversity and desertification: changes in land management and land use undertaken to reduce net greenhouse gas emissions can simultaneously deliver positive outcomes for conservation of biodiversity, and mitigation of desertification and land degradation. However, while there can be complementarities between the three environmental goals, there are often tradeoffs. Thus, the challenge lies in developing land use policies that promote optimal environmental outcomes, and in implementing these locally to promote sustainable development. The paper considers synergies and tradeoffs in implementing land use measures to address the objectives of the three global environmental conventions, both from an environmental and economic perspective. The intention is to provide environmental scientists and policy makers with a broad overview of these considerations, and the benefits of addressing the conventions simultaneously.","2007-06-01","2022-11-03 09:04:08","2022-11-03T09:04:08Z","","335-352",NA,4,10,NA,"Environmental Science & Policy","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RFS78J49","journalArticle",2016,"Nilsson, Måns; Griggs, Dave; Visbeck, Martin","Policy: Map the interactions between Sustainable Development Goals","Nature","","","10.1038/534320a","","Måns Nilsson, Dave Griggs and Martin Visbeck present a simple way of rating relationships between the targets to highlight priorities for integrated policy.","2016-06-16","2022-11-03 09:04:08","2022-11-03T09:04:08Z","","320-322",NA,NA,534,NA,"Nature","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3D5GLC6D","journalArticle",2018,"Morita, Kanako; Matsumoto, Ken’ichi","Synergies among climate change and biodiversity conservation measures and policies in the forest sector: A case study of Southeast Asian countries","Forest Policy and Economics","","1389-9341","10.1016/j.forpol.2017.10.013","https://www.sciencedirect.com/science/article/pii/S1389934117302009","Forest conservation contributes to climate change mitigation, adaptation, and biodiversity/ecosystem conservation. To enhance the co-benefits of forest conservation, it is important to promote synergies among the three measures—mitigation, adaptation, and biodiversity/ecosystem conservation—in the forest sector and eliminate the overlaps among the three measures. However, limited research exists on the analysis of their synergies. This study explores the potential for synergy among the three forest sector measures, utilizing: 1) indicators that assess enabling conditions for synergies among the three measures at the different institutional levels of policies and strategies, institutional arrangements, and financing and programs/projects; and 2) case studies of five countries in Southeast Asia: Thailand, Indonesia, Vietnam, Lao PDR, and Cambodia. This analysis shows that the five countries all require various changes at different institutional levels in order to enhance their synergy potentials. The findings indicate the importance of national actors, financial mechanisms, programs, and projects in addressing the three measures. In terms of national actors, Thailand has the highest synergy potential due to its national-level committees and a single ministry that addresses all three measures. To enhance their synergy potentials, the other countries need to create national-level committees that address the three measures, and/or they need to enhance collaboration between the various ministries that represent the environment and forestry issues. At the financing and program/project aspects, Vietnam has the highest synergy potential. The other four countries need to develop common national funds that finance the three measures and/or develop joint programs and projects that address the three measures simultaneously.","2018-02-01","2022-11-03 09:04:07","2022-11-03T09:04:07Z","","59-69",NA,NA,87,NA,"Forest Policy and Economics","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRMF9JSN","journalArticle",2014,"Dornelas, Maria; Gotelli, Nicholas J.; McGill, Brian; Shimadzu, Hideyasu; Moyes, Faye; Sievers, Caya; Magurran, Anne E.","Assemblage time series reveal biodiversity change but not systematic loss","Science","","","10.1126/science.1248484","","The extent to which biodiversity change in local assemblages contributes to global biodiversity loss is poorly understood. We analyzed 100 time series from biomes across Earth to ask how diversity within assemblages is changing through time. We quantified patterns of temporal α diversity, measured as change in local diversity, and temporal β diversity, measured as change in community composition. Contrary to our expectations, we did not detect systematic loss of α diversity. However, community composition changed systematically through time, in excess of predictions from null models. Heterogeneous rates of environmental change, species range shifts associated with climate change, and biotic homogenization may explain the different patterns of temporal α and β diversity. Monitoring and understanding change in species composition should be a conservation priority.","2014-04-18","2022-11-03 09:04:06","2022-11-03T09:04:06Z","","296-299",NA,6181,344,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6N3BA6WN","journalArticle",2020,"Thomas, Chris D.","The development of Anthropocene biotas","Philosophical Transactions of the Royal Society B: Biological Sciences","","","10.1098/rstb.2019.0113","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0113","Biodiversity has always responded dynamically to environmental perturbations in the geological past, through changes to the abundances and distributions of genes and species, to the composition of biological communities, and to the cover and locations of different ecosystem types. This is how the ‘nature’ that exists today has survived. The same is true in the Anthropocene. The entire planet surface has been altered by humans, ranging from direct vegetation transformation and removal of most of the world's megafauna, through to atmospheric changes in greenhouse gasses and consequent climatic changes and ocean acidification. These anthropogenic perturbations have led to the establishment of genes and species in new locations, thus generating novel communities and ecosystems. In this historical context, recent biological changes should be seen as responses to multiple drivers of change, rather than being a problem per se. These changes are the means by which the biosphere is adjusting to and will ultimately survive the Anthropocene. Thus, management and conservation of the biological world, and our place in it, requires a transition from trying to minimize biological change to one in which we facilitate dynamism that accelerates the rates at which species and ecosystems adjust to human-associated drivers of change.This article is part of the theme issue ‘Climate change and ecosystems: threats, opportunities and solutions’.","2020-03-16","2022-11-03 09:04:06","2022-11-03T09:04:06Z","2020-11-10 17:55:33","20190113",NA,1794,375,NA,"Philosophical Transactions of the Royal Society B: Biological Sciences","","",NA,NA,NA,"","","","",NA,NA,NA,"royalsocietypublishing.org (Atypon)",NA,"Publisher: Royal Society",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1; ipbes-ipcc-workshop_section4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9JSIYDC6","journalArticle",2019,"Bastin, Jean-Francois; Finegold, Yelena; Garcia, Claude; Mollicone, Danilo; Rezende, Marcelo; Routh, Devin; Zohner, Constantin M.; Crowther, Thomas W.","The global tree restoration potential","Science","","","10.1126/science.aax0848","https://science.sciencemag.org/content/sci/365/6448/76.full.pdf","The restoration of forested land at a global scale could help capture atmospheric carbon and mitigate climate change. Bastin et al. used direct measurements of forest cover to generate a model of forest restoration potential across the globe (see the Perspective by Chazdon and Brancalion). Their spatially explicit maps show how much additional tree cover could exist outside of existing forests and agricultural and urban land. Ecosystems could support an additional 0.9 billion hectares of continuous forest. This would represent a greater than 25% increase in forested area, including more than 200 gigatonnes of additional carbon at maturity.Such a change has the potential to store an equivalent of 25% of the current atmospheric carbon pool.Science, this issue p. 76; see also p. 24The restoration of trees remains among the most effective strategies for climate change mitigation. We mapped the global potential tree coverage to show that 4.4 billion hectares of canopy cover could exist under the current climate. Excluding existing trees and agricultural and urban areas, we found that there is room for an extra 0.9 billion hectares of canopy cover, which could store 205 gigatonnes of carbon in areas that would naturally support woodlands and forests. This highlights global tree restoration as one of the most effective carbon drawdown solutions to date. However, climate change will alter this potential tree coverage. We estimate that if we cannot deviate from the current trajectory, the global potential canopy cover may shrink by ~223 million hectares by 2050, with the vast majority of losses occurring in the tropics. Our results highlight the opportunity of climate change mitigation through global tree restoration but also the urgent need for action.","2019","2022-11-03 09:04:05","2022-11-03T09:04:05Z","","76-79",NA,6448,365,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"Type: 10.1126/science.aax0848",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section3; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VACL44CP","journalArticle",2020,"Hillebrand, Helmut; Donohue, Ian; Harpole, W. Stanley; Hodapp, Dorothee; Kucera, Michal; Lewandowska, Aleksandra M.; Merder, Julian; Montoya, Jose M.; Freund, Jan A.","Thresholds for ecological responses to global change do not emerge from empirical data","Nature Ecology & Evolution","","2397-334X","10.1038/s41559-020-1256-9","https://doi.org/10.1038/s41559-020-1256-9","To understand ecosystem responses to anthropogenic global change, a prevailing framework is the definition of threshold levels of pressure, above which response magnitudes and their variances increase disproportionately. However, we lack systematic quantitative evidence as to whether empirical data allow definition of such thresholds. Here, we summarize 36 meta-analyses measuring more than 4,600 global change impacts on natural communities. We find that threshold transgressions were rarely detectable, either within or across meta-analyses. Instead, ecological responses were characterized mostly by progressively increasing magnitude and variance when pressure increased. Sensitivity analyses with modelled data revealed that minor variances in the response are sufficient to preclude the detection of thresholds from data, even if they are present. The simulations reinforced our contention that global change biology needs to abandon the general expectation that system properties allow defining thresholds as a way to manage nature under global change. Rather, highly variable responses, even under weak pressures, suggest that ‘safe-operating spaces’ are unlikely to be quantifiable.","2020-11-01","2022-11-03 09:04:04","2022-11-03T09:04:04Z","","1502-1509",NA,11,4,NA,"Nature Ecology & Evolution","","",NA,NA,NA,"","","","",NA,NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R783VE52","journalArticle",2008,"Hoegh-Guldberg, O.; Hughes, L.; McIntyre, S.; Lindenmayer, D. B.; Parmesan, C.; Possingham, H. P.; Thomas, C. D.","Ecology. Assisted colonization and rapid climate change","Science (New York, N.Y.)","","1095-9203","10.1126/science.1157897","","","2008-07-18","2022-11-03 09:04:03","2022-11-03T09:04:03Z","","345-346",NA,5887,321,NA,"Science","","",NA,NA,NA,"","","eng","",NA,NA,NA,"PubMed",NA,"PMID: 18635780",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section2; ipbes-ipcc-workshop_section4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C3AMHTDT","journalArticle",2020,"Duarte, Carlos M.; Agusti, Susana; Barbier, Edward; Britten, Gregory L.; Castilla, Juan Carlos; Gattuso, Jean-Pierre; Fulweiler, Robinson W.; Hughes, Terry P.; Knowlton, Nancy; Lovelock, Catherine E.; Lotze, Heike K.; Predragovic, Milica; Poloczanska, Elvira; Roberts, Callum; Worm, Boris","Rebuilding marine life","Nature","","1476-4687","10.1038/s41586-020-2146-7","https://www.nature.com/articles/s41586-020-2146-7","Sustainable Development Goal 14 of the United Nations aims to “conserve and sustainably use the oceans, seas and marine resources for sustainable development”. Achieving this goal will require rebuilding the marine life-support systems that deliver the many benefits that society receives from a healthy ocean. Here we document the recovery of marine populations, habitats and ecosystems following past conservation interventions. Recovery rates across studies suggest that substantial recovery of the abundance, structure and function of marine life could be achieved by 2050, if major pressures—including climate change—are mitigated. Rebuilding marine life represents a doable Grand Challenge for humanity, an ethical obligation and a smart economic objective to achieve a sustainable future.","2020-04","2022-11-03 09:04:02","2022-11-03T09:04:02Z","2021-01-03 18:53:45","39-51",NA,7801,580,NA,"","","",NA,NA,NA,"","","en","2020 The Author(s), under exclusive licence to Springer Nature Limited",NA,NA,NA,"www.nature.com",NA,"Number: 7801 Publisher: Nature Publishing Group",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section2; ipbes-ipcc-workshop_section7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
