"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"6UBMLMLK","journalArticle",2014,"Dicks, Lynn V.; Walsh, Jessica C.; Sutherland, William J.","Organising evidence for environmental management decisions: A '4S' hierarchy","Trends in Ecology and Evolution","","01695347","10.1016/j.tree.2014.09.004","http://linkinghub.elsevier.com/retrieve/pii/S0169534714001992","Making decisions informed by the best-available science is an objective for many organisations managing the environment or natural resources. Yet, available science is still not widely used in environmental policy and practice. We describe a '4S' hierarchy for organising relevant science to inform decisions. This hierarchy has already revolutionised clinical practice. It is beginning to emerge for environmental management, although all four levels need substantial development before environmental decision-makers can reliably and efficiently find the evidence they need. We expose common bypass routes that currently lead to poor or biased representation of scientific knowledge. We argue that the least developed level of the hierarchy is that closest to decision-makers, placing synthesised scientific knowledge into environmental decision support systems.","2014-11","2019-07-02 08:45:18","2019-07-02T08:45:18Z",NA,"607–613","","11","29",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Environmental decision-making; Environmental management; Evidence; Evidence-based conservation; Information; Policy; Practice",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q2DAFKBB","journalArticle",2015,"Costedoat, Sébastien; Corbera, Esteve; Ezzine-de-Blas, Driss; Honey-Rosés, Jordi; Baylis, Kathy; Castillo-Santiago, Miguel Angel","How effective are biodiversity conservation payments in Mexico?","PLoS ONE","","19326203","10.1371/journal.pone.0119881","http://dx.plos.org/10.1371/journal.pone.0119881","© 2015 Costedoat et al. We assess the additional forest cover protected by 13 rural communities located in the southern state of Chiapas, Mexico, as a result of the economic incentives received through the country's national program of payments for biodiversity conservation. We use spatially explicit data at the intra-community level to define a credible counterfactual of conservation outcomes. We use covariate-matching specifications associated with spatially explicit variables and difference-in-difference estimators to determine the treatment effect. We estimate that the additional conservation represents between 12 and 14.7 percent of forest area enrolled in the program in comparison to control areas. Despite this high degree of additionality, we also observe lack of compliance in some plots participating in the PES program. This lack of compliance casts doubt on the ability of payments alone to guarantee long-term additionality in context of high deforestation rates, even with an augmented program budget or extension of participation to communities not yet enrolled.","2015-03","2019-07-02 08:45:15","2019-07-02T08:45:15Z",NA,"e0119881","","3","10",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"Adam, Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4HK6I5EX","journalArticle",2017,"Pascual, Unai; Balvanera, Patricia; Díaz, Sandra; Pataki, György; Roth, Eva; Stenseke, Marie; Watson, Robert T.; Başak Dessane, Esra; Islar, Mine; Kelemen, Eszter; Maris, Virginie; Quaas, Martin; Subramanian, Suneetha M.; Wittmer, Heidi; Adlan, Asia; Ahn, So Eun; Al-Hafedh, Yousef S.; Amankwah, Edward; Asah, Stanley T.; Berry, Pam; Bilgin, Adem; Breslow, Sara J.; Bullock, Craig; Cáceres, Daniel; Daly-Hassen, Hamed; Figueroa, Eugenio; Golden, Christopher D.; Gómez-Baggethun, Erik; González-Jiménez, David; Houdet, Joël; Keune, Hans; Kumar, Ritesh; Ma, Keping; May, Peter H.; Mead, Aroha; O'Farrell, Patrick; Pandit, Ram; Pengue, Walter; Pichis-Madruga, Ramón; Popa, Florin; Preston, Susan; Pacheco-Balanza, Diego; Saarikoski, Heli; Strassburg, Bernardo B.; van den Belt, Marjan; Verma, Madhu; Wickson, Fern; Yagi, Noboyuki","Valuing nature's contributions to people: the IPBES approach","Current Opinion in Environmental Sustainability","","18773435","10.1016/j.cosust.2016.12.006","https://www.sciencedirect.com/science/article/pii/S1877343517300040","Nature is perceived and valued in starkly different and often conflicting ways. This paper presents the rationale for the inclusive valuation of nature's contributions to people (NCP) in decision making, as well as broad methodological steps for doing so. While developed within the context of the Intergovernmental Platform on Biodiversity and Ecosystem Services (IPBES), this approach is more widely applicable to initiatives at the knowledge–policy interface, which require a pluralistic approach to recognizing the diversity of values. We argue that transformative practices aiming at sustainable futures would benefit from embracing such diversity, which require recognizing and addressing power relationships across stakeholder groups that hold different values on human nature-relations and NCP.","2017-06","2019-07-02 08:45:11","2019-07-02T08:45:11Z",NA,"7–16","","","26-27",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LWQNPJD7","journalArticle",2012,"Schneider, Annemarie; Logan, Kelly E.; Kucharik, Christopher J.","Impacts of Urbanization on Ecosystem Goods and Services in the U.S. Corn Belt","Ecosystems","","14329840","10.1007/s10021-012-9519-1","","In this study, three cities located in the U.S. Corn Belt are evaluated for impacts of past (1992-2001) and projected (2001-2030) urban expansion on ecosystem goods and services, with a specific focus on changes in energy balance, hydrology, and productivity. Scenarios for high-, medium- and low-density urban areas are simulated using a dynamic agro-ecosystem model (Agro-IBIS), by incorporating new parameterizations for impervious surfaces and turf grass. Moderate Resolution Imaging Spectroradiometer (MODIS) 500-m albedo data and remote sensing-derived 30-m resolution maps from the U.S. National Land Cover Database are used as model input to simulate biogeochemical, thermodynamic, and hydrological cycles for a range of land-cover types in each region. The results show that the expanding urban areas have a significant impact on each city's capacity to regulate climate and flooding. High-density urban areas, for instance, have soil surface temperatures up to 6A degrees C higher than soils within natural and managed ecosystems. Expansion of turf grass in residential areas could require an additional 8-105 million m(3) of water use annually, which increases runoff by 15-48% and reduces the capacity to respond/adapt to flooding. Finally, the analysis shows that net primary productivity (NPP) decreases as expected due to the removal of cropland, forests, and grasslands in favor of development, but increased urban turf grass provides an annual offset of 40-210 g C m(-2). Urban expansion through 2030 is estimated to lower total annual crop production by 8.1, 8.6, and 16.7% for the Madison, Peoria, and Indianapolis regions, respectively. Given current projections for city growth to exceed 2-3% per year in the north-central U.S., urban expansion across a nine-state region in the Corn Belt could potentially take an additional 210,000-310,000 ha of farmland out of production annually at a time when demand for food, fuel, and fiber is increasing. Because conversion of cropland to urban uses is nearly always unidirectional, any changes to ecosystem goods and services due to urbanization are likely to be permanent and irreversible.","2012","2019-07-02 08:45:08","2019-07-02T08:45:08Z",NA,"519–541","","4","15",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"cities; ecosystem services; land use; modeling; sprawl; urbanization",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ULPDT7UH","journalArticle",2012,"Shindell, Drew; Kuylenstierna, Johan C.I.; Vignati, Elisabetta; Van Dingenen, Rita; Amann, Markus; Klimont, Zbigniew; Anenberg, Susan C.; Muller, Nicholas; Janssens-Maenhout, Greet; Raes, Frank; Schwartz, Joel; Faluvegi, Greg; Pozzoli, Luca; Kupiainen, Kaarle; Höglund-Isaksson, Lena; Emberson, Lisa; Streets, David; Ramanathan, V.; Hicks, Kevin; Oanh, N. T.Kim; Milly, George; Williams, Martin; Demkine, Volodymyr; Fowler, David","Simultaneously mitigating near-term climate change and improving human health and food security","Science","","10959203","10.1126/science.1210026","http://www.sciencemag.org/cgi/doi/10.1126/science.1210026","Tropospheric ozone and black carbon (BC) contribute to both degraded air quality and global warming. We considered similar to 400 emission control measures to reduce these pollutants by using current technology and experience. We identified 14 measures targeting methane and BC emissions that reduce projected global mean warming similar to 0.5 degrees C by 2050. This strategy avoids 0.7 to 4.7 million annual premature deaths from outdoor air pollution and increases annual crop yields by 30 to 135 million metric tons due to ozone reductions in 2030 and beyond. Benefits of methane emissions reductions are valued at $700 to $5000 per metric ton, which is well above typical marginal abatement costs ( less than $250). The selected controls target different sources and influence climate on shorter time scales than those of carbon dioxide-reduction measures. Implementing both substantially reduces the risks of crossing the 2 degrees C threshold.","2012-01","2019-07-02 08:45:06","2019-07-02T08:45:06Z",NA,"183–189","","6065","335",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INBHWG3J","journalArticle",2011,"Agrawal, Arun; Chhatre, Ashwini","Strengthening causal inference through qualitative analysis of regression residuals: Explaining forest governance in the Indian Himalaya","Environment and Planning A","","0308518X","10.1068/a42302","http://journals.sagepub.com/doi/10.1068/a42302","This paper contributes to fertile debates in environmental social sciences on the uses of and potential synergies between qualitative and quantitative analytical approaches for theory development and validation. Relying on extensive fieldwork on local forest governance in India, and using a dataset on 205 forest commons, we propose a methodological innovation for combining qualitative and quantitative analyses to improve causal inference. Specifically, we demonstrate that qualitative knowledge of cases that are the least well predicted by quantitative modeling can strengthen causal inference by helping check for possible omitted variables, measurement errors, nonlinearities in posited relationships, and possible interaction effects, and thereby lead to analytical improvements in the quantitative analysis. In the process, the paper also presents a contextually informed and theoretically engaged empirical analysis of forest governance in north India, showing in particular the importance of institutional and historical factors in influencing commons outcomes. © Pion Ltd and its Licensors.","2011-02","2019-07-02 08:45:04","2019-07-02T08:45:04Z",NA,"328–346","","2","43",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FY4XD2TL","journalArticle",2010,"Joppa, Lucas; Pfaff, Alexander","Reassessing the forest impacts of protection: The challenge of nonrandom location and a corrective method","Annals of the New York Academy of Sciences","","17496632","10.1111/j.1749-6632.2009.05162.x","http://doi.wiley.com/10.1111/j.1749-6632.2009.05162.x","Protected areas are leading tools in efforts to slow global species loss and appear also to have a role in climate change policy. Understanding their impacts on deforestation informs environmental policies. We review several approaches to evaluating protection's impact on deforestation, given three hurdles to empirical evaluation, and note that ""matching"" techniques from economic impact evaluation address those hurdles. The central hurdle derives from the fact that protected areas are distributed nonrandomly across landscapes. Nonrandom location can be intentional, and for good reasons, including biological and political ones. Yet even so, when protected areas are biased in their locations toward less-threatened areas, many methods for impact evaluation will overestimate protection's effect. The use of matching techniques allows one to control for known landscape biases when inferring the impact of protection. Applications of matching have revealed considerably lower impact estimates of forest protection than produced by other methods. A reduction in the estimated impact from existing parks does not suggest, however, that protection is unable to lower clearing. Rather, it indicates the importance of variation across locations in how much impact protection could possibly have on rates of defo restation. Matching, then, bundles improved estimates of the average impact of protection with guidance on where new parks' impacts will be highest. While many factors will determine where new protected areas will be sited in the future, we claim that the variation across space in protection's impact on deforestation rates should inform site choice. © 2010 New York Academy of Sciences.","2010-01","2019-07-02 08:45:02","2019-07-02T08:45:02Z",NA,"135–149","","1","1185",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Avoided deforestation; Biodiversity; Conservation; Deforestation; Effectiveness; Impact; Matching; Parks; Protected areas; Regression",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SXWU7QKP","journalArticle",2007,"Oliveira, Paulo J C; Asner, Gregory P.; Knapp, David E.; Almeyda, Angélica; Galván-Gildemeister, Ricardo; Keene, Sam; Raybin, Rebecca F.; Smith, Richard C.","Land-use allocation protects the Peruvian Amazon","Science","","00368075","10.1126/science.1146324","http://www.sciencemag.org/cgi/doi/10.1126/science.1146324","Disturbance and deforestation have profound ecological and socioeconomic effects on tropical forests, but their diffuse patterns are difficult to detect and quantify at regional scales. We expanded the Carnegie forest damage detection system to show that, between 1999 and 2005, disturbance and deforestation rates throughout the Peruvian Amazon averaged 632 square kilometers per year and 645 square kilometers per year, respectively. However, only 1 to 2% occurred within natural protected areas, indigenous territories contained only 11% of the forest disturbances and 9% of the deforestation, and recent forest concessions effectively protected against clear-cutting. Although the region shows recent increases in disturbance and deforestation rates and leakage into forests surrounding concession areas, land-use policy and remoteness are serving to protect the Peruvian Amazon.","2007-08","2019-07-02 08:45:00","2019-07-02T08:45:00Z",NA,"1233–1236","","5842","317",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA4LG7PB","journalArticle",2006,"Ferraro, Paul J; Pattanayak, Subhrendu K","Money for Nothing? A Call for Empirical Evaluation of Biodiversity Conservation Investments","PLoS Biology","","1545-7885","10.1371/journal.pbio.0040105","http://dx.plos.org/10.1371/journal.pbio.0040105","The field of conservation policy must adopt state-of-the-art program evaluation methods to determine what works, and when, if we are to stem the global decline of biodiversity and improve the effectiveness of conservation investments.","2006-04","2019-07-02 08:44:59","2019-07-02T08:44:59Z",NA,"e105","","4","4",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"Mace, Georgina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84Q4WWL8","journalArticle",2012,"Radeloff, V. C.; Nelson, E.; Plantinga, A. J.; Lewis, D. J.; Helmers, D.; Lawler, J. J.; Withey, J. C.; Beaudry, F.; Martinuzzi, S.; Butsic, V.; Lonsdorf, E.; White, D.; Polasky, S.","Economic-based projections of future land use in the conterminous United States under alternative policy scenarios","Ecological Applications","","10510761","10.1890/11-0306.1","","Land-use change significantly contributes to biodiversity loss, invasive species spread, changes in biogeochemical cycles, and the loss of ecosystem services. Planning for a sustainable future requires a thorough understanding of expected land use at the fine spatial scales relevant for modeling many ecological processes and at dimensions appropriate for regional or national-level policy making. Our goal was to construct and parameterize an econometric model of land-use change to project future land use to the year 2051 at a fine spatial scale across the conterminous United States under several alternative land-use policy scenarios. We parameterized the econometric model of land-use change with the National Resource Inventory (NRI) 1992 and 1997 land-use data for 844 000 sample points. Land-use transitions were estimated for five land-use classes (cropland, pasture, range, forest, and urban). We predicted land-use change under four scenarios: business-as-usual, afforestation, removal of agricultural subsidies, and increased urban rents. Our results for the business-as-usual scenario showed widespread changes in land use, affecting 36% of the land area of the conterminous United States, with large increases in urban land (79%) and forest (7%), and declines in cropland (-16%) and pasture (-13%). Areas with particularly high rates of land-use change included the larger Chicago area, parts of the Pacific Northwest, and the Central Valley of California. However, while land-use change was substantial, differences in results among the four scenarios were relatively minor. The only scenario that was markedly different was the afforestation scenario, which resulted in an increase of forest area that was twice as high as the business-as-usual scenario. Land-use policies can affect trends, but only so much. The basic economic and demographic factors shaping land-use changes in the United States are powerful, and even fairly dramatic policy changes, showed only moderate deviations from the business-as-usual scenario. Given the magnitude of predicted land-use change, any attempts to identify a sustainable future or to predict the effects of climate change will have to take likely land-use changes into account. Econometric models that can simulate land-use change for broad areas with fine resolution are necessary to predict trends in ecosystem service provision and biodiversity persistence.","2012","2019-07-02 08:44:56","2019-07-02T08:44:56Z",NA,"1036–1049","","3","22",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 22645830",NA,NA,NA,"Econometric modeling; Ecoregions; Ecosystem services; Forest; Land-use change; Land-use scenarios; Net returns; Urban growth",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGD3MDCY","journalArticle",2015,"Perz, Stephen G.; Leite, Flavia L.; Griffin, Lauren N.; Hoelle, Jeffrey; Rosero, Martha; Carvalho, Lucas Araujo; Castillo, Jorge; Rojas, Daniel","Trans-boundary infrastructure and changes in rural livelihood diversity in the southwestern Amazon: Resilience and inequality","Sustainability (Switzerland)","","20711050","10.3390/su70912807","http://www.mdpi.com/2071-1050/7/9/12807","Infrastructure has long been a priority in development policy, but there is $\backslash$r$\backslash$ndebate over infrastructure impacts. Whereas economic studies show reductions in poverty, social research has documented growing income inequality. We suggest that a focus on livelihoods permits a bridge between the two literatures by highlighting decisions by households that may capture economic benefits but also yield social inequalities. We therefore take up two questions. First is whether new infrastructure allows households to diversify their livelihoods, where diversity begets resilience and thus affords livelihood sustainability. Second is whether households with more diverse livelihoods exhibit greater increases in livelihood diversity, which would widen livelihood inequalities. We take up the case of the Inter-Oceanic Highway, a trans-boundary infrastructure project in the southwestern Amazon. Findings from a rural household survey for the first question show a strong effect of accessibility on increasing livelihood diversity in areas receiving infrastructure upgrades, an indication that infrastructure fosters household resilience. However, results regarding the second question indicate that households with more diversified livelihoods also exhibit larger increments in diversity, which implies growing livelihood inequality. There remains a need to account for inequalities in livelihood diversity, since less diversified households benefit less from new infrastructure and remain more exposed to risks to their livelihoods.","2015-09","2019-07-02 08:44:54","2019-07-02T08:44:54Z",NA,"12807–12836","","9","7",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Amazon; Bolivia; Brazil; Infrastructure; Livelihood; Peru; Resilience; Sustainability",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6PQV6V8B","journalArticle",2009,"Massa, S. I.; Arnaud-Haond, S.; Pearson, G. A.; Serrão, E. A.","Temperature tolerance and survival of intertidal populations of the seagrass Zostera noltii (Hornemann) in Southern Europe (Ria Formosa, Portugal)","Hydrobiologia","","00188158","10.1007/s10750-008-9609-4","","The dwarf seagrass Zostera noltii is an important primary producer in Atlantic coastal ecosystems from Mauritania to southern Norway and the Mediterranean Sea. Sessile intertidal organisms existing at the interface between marine and terrestrial environments may be particularly vulnerable to environmental change. In this study, we asked how near to thermal tolerance limits natural populations of Z. noltii are in the Ria Formosa coastal lagoon system in southern Portugal. We recorded the maximum temperatures in the Ria Formosa during the 2007 summer, and conducted experiments to determine the sub-lethal temperature of Z. noltii shoots sampled at two sites located at different tidal heights. Mortality rates and photosynthetic performance were recorded within a range of heat shock temperatures between 35 and 41°C. Survival was recorded ≤37°C, while higher temperatures led to a sudden drop in photosynthetic capacity followed by mortality (shoot loss) that occurred more rapidly with increasing temperatures. At 39°C and above, the rate of shoot mortality in both sites was close to 100%, occurring between 5 and 13 days after the heat shock. Survival was ca. 95 and 90% at 35 and 37°C, respectively. From these results for Z. noltii populations in the Ria Formosa we estimated sub-lethal temperature to be approximately 38°C for Z. noltii, close to the maximum of 36°C recorded in the summer 2007. Considering predicted trajectories in the coming decades, these results raise concern as to the future viability of intertidal Z. noltii populations near the southernmost edge of their distribution.","2009-10","2019-07-02 08:44:51","2019-07-02T08:44:51Z",NA,"195–201","","1","619",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Chlorophyll fluorescence; Global warming; Heat shock; Photosynthesis; Seagrass; Zostera noltii",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6VXB7F","journalArticle",2009,"Rockström, Johan; Steffen, Will; Noone, Kevin; Persson, Asa; Chapin, F Stuart; Lambin, Eric F; Lenton, Timothy M; Scheffer, Marten; Folke, Carl; Schellnhuber, Hans Joachim; Nykvist, Björn; de Wit, Cynthia A; Hughes, Terry; van der Leeuw, Sander; Rodhe, Henning; Sörlin, Sverker; Snyder, Peter K; Costanza, Robert; Svedin, Uno; Falkenmark, Malin; Karlberg, Louise; Corell, Robert W; Fabry, Victoria J; Hansen, James; Walker, Brian; Liverman, Diana; Richardson, Katherine; Crutzen, Paul; Foley, Jonathan A","A safe operating space for humanity.","Nature","","1476-4687","10.1038/461472a","http://www.ncbi.nlm.nih.gov/pubmed/19779433","Identifying and quantifying planetary boundaries that must not be transgressed could help prevent human activities from causing unacceptable environmental change, argue Johan Rockström and colleagues.","2009-09","2019-07-02 08:44:49","2019-07-02T08:44:49Z",NA,"472–5","","7263","461",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 19779433",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45JFTC74","journalArticle",2009,"Fisher, Brendan; Turner, R. Kerry; Morling, Paul","Defining and classifying ecosystem services for decision making","Ecological Economics","","09218009","10.1016/j.ecolecon.2008.09.014","http://linkinghub.elsevier.com/retrieve/pii/S0921800908004424","The concept of ecosystems services has become an important model for linking the functioning of ecosystems to human welfare. Understanding this link is critical for a wide-range of decision-making contexts. While there have been several attempts to come up with a classification scheme for ecosystem services, there has not been an agreed upon, meaningful and consistent definition for ecosystem services. In this paper we offer a definition of ecosystem services that is likely to be operational for ecosystem service research and several classification schemes. We argue that any attempt at classifying ecosystem services should be based on both the characteristics of the ecosystems of interest and a decision context for which the concept of ecosystem services is being mobilized. Because of this there is not one classification scheme that will be adequate for the many contexts in which ecosystem service research may be utilized. We discuss several examples of how classification schemes will be a function of both ecosystem and ecosystem service characteristics and the decision-making context. © 2008 Elsevier B.V. All rights reserved.","2009-01","2019-07-02 08:44:47","2019-07-02T08:44:47Z",NA,"643–653","","3","68",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Ecosystem benefits; Ecosystem services; Environmental decision making; Human welfare; Millennium Assessment",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDX83IRB","journalArticle",2016,"Boschetti, Fabio; Price, Jennifer; Walker, Iain","Myths of the future and scenario archetypes","Technological Forecasting and Social Change","","00401625","10.1016/j.techfore.2016.06.009","","We employ tools from the social cognition and cultural theory literatures to explore images, concerns, expectations, and attitudes towards the future among the general public. An online survey of 950 Australian citizens was conducted to identify five distinct views of the future. These myths of the future are ‘social crisis', ‘eco-crisis', ‘techno-optimism', ‘power and economic inequality', and ‘social transformation'. We discuss how these myths relate to the scenario archetypes as commonly employed in foresight literature. This analysis reveals how psychological and cognitive considerations may contribute to the literature and could be incorporated in the running of foresight exercises. Among the 5 myths, techno-optimism describes beliefs that science and technology are likely to create innovations that can improve our quality of life. It provides a firm anchor between scenario archetypes, myths of the future, and the STEEP (social, technological, economic, environmental, and political) framework, by holding a similar meaning in all three settings. Our analysis also elucidates how attitudes towards technological development are not value-free and are influenced by beliefs regarding how society and the environment should be managed, and to what extent technology itself can be a positive or negative force in this management.","2016","2019-07-02 08:44:46","2019-07-02T08:44:46Z",NA,"76–85","","June","111",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Attitudes to technological development; Cognitive science; Forecasting; Future archetypes; Futures studies",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CGFSGT2M","journalArticle",2010,"Corbera, Esteve; Estrada, Manuel; Brown, Katrina","Reducing greenhouse gas emissions from deforestation and forest degradation in developing countries: Revisiting the assumptions","Climatic Change","","01650009","10.1007/s10584-009-9773-1","http://link.springer.com/10.1007/s10584-009-9773-1","The United Nations Framework on Climate Change (UNFCCC), at its thirteenth meeting in 2005 (COP-11), agreed to start a work program to explore a range of policy approaches and positive incentives for Reducing Emissions from Deforestation and Degradation (REDD). This process was further encouraged in the 2007 COP-13 with the explicit consideration of REDD activities as a means to enhance mitigation action by developing countries in the future. This paper outlines the context of this ongoing political process by reviewing the science indicating that land-use change is a key contributor of greenhouse emissions globally and the assumptions that REDD activities may be competitive-in terms of cost effectiveness-in comparison to other mitigation options. The paper then examines REDD proposals submitted by Parties before COP-13 and identifies key economic, technological, methodological and institutional challenges associated with their implementation. These proposals are discussed in the light of major drivers of deforestation and ongoing efforts to address deforestation. This reveals another set of challenges which, if not taken into account, may undermine REDD effectiveness. The paper aims to aid the policy process and contribute to the best possible design of a REDD framework under the future climate regime. © 2009 Springer Science+Business Media B.V.","2010-06","2019-07-02 08:44:44","2019-07-02T08:44:44Z",NA,"355–388","","3","100",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
