"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"LEMJDQJG","journalArticle",2015,"Goulson, Dave","Neonicotinoids impact bumblebee colony fitness in the field; a reanalysis of the UK's Food & Environment Research Agency 2012 experiment","PeerJ","","","10.7717/peerj.854","","© 2015 Goulson. The causes of bee declines remain hotly debated, particularly the contribution of neonicotinoid insecticides. In 2013 the UK's Food & Environment Research Agency made public a study of the impacts of exposure of bumblebee colonies to neonicotinoids. The study concluded that there was no clear relationship between colony performance and pesticide exposure, and the study was subsequently cited by the UK government in a policy paper in support of their vote against a proposed moratorium on some uses of neonicotinoids. Here I present a simple re-analysis of this data set. It demonstrates that these data in fact do show a negative relationship between both colony growth and queen production and the levels of neonicotinoids in the food stores collected by the bees. Indeed, this is the first study describing substantial negative impacts of neonicotinoids on colony performance of any bee species with free-flying bees in a field realistic situation where pesticide exposure is provided only as part of normal farming practices. It strongly suggests that wild bumblebee colonies in farmland can be expected to be adversely affected by exposure to neonicotinoids.","2015","2022-11-02 15:45:08","2022-11-02T15:45:08Z",NA,"e854","","","3",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2FEN28SQ","journalArticle",2006,"Jaime, Texto; Cruz, Mónica","El Decreto de la “ pinyolà ”: prohibido polinizar","La Fertilidad de la Tierra","","","","","","2006","2022-11-02 15:45:07","2022-11-02T15:45:07Z",NA,"41","","","25",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BWYNN5BV","journalArticle",2011,"Bernal, J.; Garrido-Bailón, E.; Del Nozal, M. J.; González-Porto, A. V.; Martín-Hernández, R.; Diego, J. C.; Jiménez, J. J.; Bernal, J. L.; Higes, M.","Overview of Pesticide Residues in Stored Pollen and Their Potential Effect on Bee Colony (Apis mellifera) Losses in Spain","Journal of Economic Entomology","","00220493","10.1603/ec10235","","In the last decade, an increase in honey bee (Apis mellifera L.) colony losses has been reported in several countries. The causes of this decline are still not clear. This study was set out to evaluate the pesticide residues in stored pollen from honey bee colonies and their possible impact on honey bee losses in Spain. In total, 1,021 professional apiaries were randomly selected. All pollen samples were subjected to multiresidue analysis by gas chromatography-mass spectrometry ( MS ) and liquid chromatography-MS; moreover, specific methods were applied for neonicotinoids and fipronil. A palynological analysis also was carried out to confirm the type of foraging crop. Pesticide residues were detected in 42% of samples collected in spring, and only in 31% of samples collected in autumn. Fluvalinate and chlorfenvinphos were the most frequently detected pesticides in the analyzed samples. Fipronil was detected in 3.7% of all the spring samples but never in autumn samples, and neonicotinoid residues were not detected. More than 47.8% of stored pollen samples belonged to wild vegetation, and sunflower (Heliantus spp.) pollen was only detected in 10.4% of the samples. A direct relation between pesticide residues found in stored pollen samples and colony losses was not evident accordingly to the obtained results. Further studies are necessary to determine the possible role of the most frequent and abundant pesticides (such as acaricides) and the synergism among them and with other pathogens more prevalent in Spain. ? 2010 Entomological Society of America.","2011","2022-11-02 15:45:06","2022-11-02T15:45:06Z",NA,"1964–1971","","6","103",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2C2LZF4","journalArticle",2013,"Journal, Efsa","Guidance on the risk assessment of plant protection products on bees (Apis mellifera, Bombus spp. and solitary bees)","EFSA Journal","","18314732","10.2903/j.efsa.2013.3295","http://doi.wiley.com/10.2903/j.efsa.2013.3295","The Guidance Document is intended to provide guidance for notifiers and authorities in the context of 8 the review of Plant Protection Products (PPPs) and their active substances under Regulation (EC) 9 1107/2009. The scientific Opinion on the science behind the development of a risk assessment of Plant 10 Protection Products on bees (Apis mellifera, Bombus spp. and solitary bees) (EFSA, 2012a) provided 11 the scientific basis for the development of the Guidance Document. Specific Protection Goals were 12 agreed in consultation with the Standing Committee on the Food Chain and Animal Health. The 13 Guidance Document suggests a tiered risk assessment scheme with a simple and cost effective First 14 Tier to more complex Higher Tier studies under semi-field and field conditions. Each of the tiers will 15 have to ensure that the appropriate level of protection is achieved. 16 ©","2013","2022-11-02 15:45:05","2022-11-02T15:45:05Z",NA,"3295","","7","11",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8R6DLQEH","conferencePaper",2000,"Bosch, Jordi; Kemp, W P","Developmental biology and rearing methods for Osmia bees used as crop pollinators","Insect pollination in greenhouses: proceedings of the specialists' meeting held in Soesterberg, The Netherlands, 20 September to Saturday 2 October 1999","90-805899-1-8","","","","The integral texts submitted by the authors were used for the production of these proceedings; responsibility for the content and for the opinions expressed in the respective articles Tests with the authors. This meeting was organized by the APIMONDIA Standing Commission for Melliferous Flora and Pollination and the Pollination Section of the lnternational Commission for Plant Bee Relations (ICPBR) in cooperation with the lnstitute for Insect pollination De Ambrosiushoeve and the Social lnsects Department of Utrecht university. The following institutions sponsored the meeting: DUTCH SEED TRADE ASSOCIATION; LUXAN; BUNTING BRINKMAN BEES, KOPPERT; BIOBEST Cover: Bumblebee visiting strawberry flower, photo: Ambrosiushoeve; Coverdesign: Pieter van Dorp van Vliet, lmageprocessing and Design, Faculty ofBiology, UU.","2000","2022-11-02 15:45:05","2022-11-02T15:45:05Z",NA,"119–126","","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource; TAIREF","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8ZFUF57R","journalArticle",2012,"","Scientific Opinion on the science behind the development of a risk assessment of Plant Protection Products on bees ( Apis mellifera , Bombus spp. and solitary bees)","EFSA Journal","","","10.2903/j.efsa.2012.2668","","The PPR Panel was asked to deliver a scientific opinion on the science behind the development of a risk assessment of plant protection products on bees (Apis mellifera, Bombus spp. and solitary bees). Specific protection goals options were suggested based on the ecosystem services approach. The different routes of exposure were analysed in detail for different categories of bees. The existing test guidelines were evaluated and suggestions for improvement and further research needs were listed. A simple prioritisation tool to assess cumulative effects of single pesticides using mortality data is suggested. Effects from repeated and simultanous exposure and synergism are discussed. Proposals for separate risk assessment schemes, one for honey bees and one for bumble bees and solitary bees, were developed.","2012","2022-11-02 15:45:04","2022-11-02T15:45:04Z",NA,"2668","","5","10",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHIP9VYP","journalArticle",2011,"Batáry, Péter; Báldi, András; Kleijn, David; Tscharntke, Teja","Landscape-moderated biodiversity effects of agri-environmental management: A meta-analysis","Proceedings of the Royal Society B: Biological Sciences","","09628452","10.1098/rspb.2010.1923","","Agri-environmental management (AEM) is heralded as being key to biodiversity conservation on farmland, yet results of these schemes have been mixed, making their general utility questionable. We test with meta-analysis whether the benefits of AEM for species richness and abundance of plants and animals are determined by the surrounding landscape context. Across all studies (109 observations for species richness and 114 observations for abundance), AEM significantly increased species richness and their abundance. More specifically, we test the hypothesis that AEM benefits species richness and abundance (i.e. increases the difference between fields with and without AEM) more in simple than in complex landscapes. In croplands, species richness but not abundance was significantly enhanced in simple but not in complex landscapes. In grasslands, AEM effectively enhanced species richness and abundance regardless of landscape context. Pollinators were significantly enhanced by AEM in simple but not in complex landscapes in both croplands and grasslands. Our results highlight that the one-size-fits-all approach of many agri-environmental programmes is not an efficient way of spending the limited funds available for biodiversity conservation on farmland. Therefore, we conclude that AEM should be adapted to landscape structure and the species groups at which they are targeted.","2011","2022-11-02 15:45:04","2022-11-02T15:45:04Z",NA,"1894–1902","","1713","278",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource; Agri-environment schemes; Complex landscape; Cropland; Grassland; Organic farming; Simple landscape","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GC8YYD3T","journalArticle",2009,"De la Rúa, Pilar; Jaffé, Rodolfo; Dall'Olio, Raffaele; Muñoz, Irene; Serrano, José","Biodiversity, conservation and current threats to European honeybees","Apidologie","","0044-8435","10.1051/apido/2009027","","– Europe harbours several endemic honeybee (Apis mellifera) subspecies. Yet the distribution of these subspecies is nowadays also much influenced by beekeeping activities. Large scale migratory bee-keeping and trade in queens, coupled with the promiscuous mating system of honeybees, have exposed native European honeybees to increasing introgressive hybridization with managed non-native subspecies, which may lead to the loss of valuable combinations of traits shaped by natural selection. Other threats to European honeybees are factors that have caused a progressive decline in A. mellifera throughout the world in recent years, leading to large economic losses and jeopardizing ecosystem functioning. We review the biodiversity of European honeybees and summarize the management and conservation strategies employed by different countries. A comprehensive picture of the beekeeping industry in Europe is also provided. Finally we evaluate the potential threats affecting the biodiversity of European honeybee populations and provide some perspectives for future research.","2009","2022-11-02 15:45:03","2022-11-02T15:45:03Z",NA,"263–284","","3","40",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942599IP","journalArticle",2008,"Aizen, Marcelo A.; Morales, Carolina L.; Morales, Juan M.","Invasive mutualists erode native pollination webs","PLoS Biology","","15449173","10.1371/journal.pbio.0060031","http://dx.doi.org/10.1371/journal.pbio.0060031%5CnC:%5CUsers%5CEWB%5CDesktop%5Cdocuments%5CSAR%5CSabatino et al 2010.pdf","Plant-animal mutualisms are characterized by weak or asymmetric mutual dependences between interacting species, a feature that could increase community stability. If invasive species integrate into mutualistic webs, they may alter web structure, with consequences for species persistence. However, the effect of alien mutualists on the architecture of plant-pollinator webs remains largely unexplored. We analyzed the extent of mutual dependency between interacting species, as a measure of mutualism strength, and the connectivity of 10 paired plant-pollinator webs, eight from forests of the southern Andes and two from oceanic islands, with different incidences of alien species. Highly invaded webs exhibited weaker mutualism than less-invaded webs. This potential increase in network stability was the result of a disproportionate increase in the importance and participation of alien species in the most asymmetric interactions. The integration of alien mutualists did not alter overall network connectivity, but links were transferred from generalist native species to super-generalist alien species during invasion. Therefore, connectivity among native species declined in highly invaded webs. These modifications in the structure of pollination webs, due to dominance of alien mutualists, can leave many native species subject to novel ecological and evolutionary dynamics.","2008","2022-11-02 15:45:03","2022-11-02T15:45:03Z",NA,"0396–0403","","2","6",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GA594RMK","manuscript",2002,"Derome, J.; Fairbrother, A.; Marcy, S.; Wirtz, J.; Harding, K.","Biological Effects - Heavy Metals in the Arctic","","","","","http://www.amap.no/documents/doc/amap-assessment-2002-heavy-metals-in-the-arctic/97","The potential impact of commercial salmon aquaculture along the coast of British Columbia on the health of non-target marine wildlife is of growing concern. In the current initiative, the biological effects on gene expression within spot prawn (Pandalus platyceros) exposed to the sea lice controlling agent, emamectin benzoate (EB; 0.1-4.8mg/kg sediment), were investigated. A mean sediment/water partitioning coefficient (K(p)) was determined to be 21.81 and significant levels of EB were detected in the tail muscle tissue in all exposed animals. Animals selected for the experiment did not have eggs and were of similar weight. Significant mortality was observed within 8 days of EB treatment at concentrations between 0.1 and 0.8mg/kg and there was no effect of EB on molting. Twelve spot prawn cDNA sequences were isolated from the tail muscle either by directed cloning or subtractive hybridization of control versus EB exposed tissues. Three of the transcripts most affected by EB exposure matched sequences encoding the 60S ribosomal protein L22, spliceosome RNA helicase WM6/UAP56, and the intracellular signal mediator histidine triad nucleotide binding protein 1 suggesting that translation, transcription regulation, and apoptosis pathways were impacted. The mRNA encoding the molting enzyme, β-N-acetylglucosaminidase, was not affected by EB treatment. However, the expression of this transcript was extremely variable making it unsuitable for effects assessment. The results suggest that short-term exposure to EB can impact biological processes within this non-target crustacean.","2002","2022-11-02 15:45:02","2022-11-02T15:45:02Z",NA,"","107–127","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"DOI: 10.1016/j.aquatox.2011.10.015 PMID: 22088864",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KI4LDQJE","manuscript",2015,"EASAC","Ecosystem services, agriculture and neonicotinoids. European Academies Science Advisory Council. Policy Report 26","","","","","www.easac.eu","In this report, EASAC takes a broad perspective on the research advances in editing methods and their applications, policy implications and priorities for EU strategy in promoting innovation and managing regulation. Our report draws on previous work by individual academies in Europe and by other international academy collaborations. Our objectives are to raise awareness of the scientific opportunities and public interest issues: to assess what needs to be done to realise those opportunities and take account of societal concerns","2015","2022-11-02 15:45:01","2022-11-02T15:45:01Z",NA,"","62 pp.","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DLRMVECD","journalArticle",2006,"Evans, Jay D.; Armstrong, Tamieka Nicole","Antagonistic interactions between honey bee bacterial symbionts and implications for disease","BMC Ecology","","14726785","10.1186/1472-6785-6-4","http://www.ncbi.nlm.nih.gov/pubmed/16551367%5Cnhttp://bmcecol.biomedcentral.com/articles/10.1186/1472-6785-6-4","Background: Honey bees, Apis mellifera, face many parasites and pathogens and consequently rely on a diverse set of individual and group-level defenses to prevent disease. One route by which honey bees and other insects might combat disease is through the shielding effects of their microbial symbionts. Bees carry a diverse assemblage of bacteria, very few of which appear to be pathogenic. Here we explore the inhibitory effects of these resident bacteria against the primary bacterial pathogen of honey bees, Paenibacillus larvae. Results: Here we isolate, culture, and describe by 16S rRNA and protein-coding gene sequences 61 bacterial isolates from honey bee larvae, reflecting a total of 43 distinct bacterial taxa. We culture these bacteria alongside the primary larval pathogen of honey bees, Paenibacillus larvae, and show that many of these isolates severely inhibit the growth of this pathogen. Accordingly, symbiotic bacteria including those described here are plausible natural antagonists toward this widespread pathogen. Conclusion: The results suggest a tradeoff in social insect colonies between the maintenance of potentially beneficial bacterial symbionts and deterrence at the individual and colony level of pathogenic species. They also provide a novel mechanism for recently described social components behind disease resistance in insect colonies, and point toward a potential control strategy for an important bee disease. © 2006 Evans and Armstrong; licensee BioMed Central Ltd.","2006","2022-11-02 15:45:01","2022-11-02T15:45:01Z",NA,"4","","1","6",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 16551367",NA,NA,NA,"#nosource; Adaptation; Animals; Bacteria; Bacteria: genetics; Bacteria: isolation & purification; Bacteria: pathogenicity; Bees; Bees: microbiology; Immunity; Innate; Larva; Larva: microbiology; Physiological; RNA; Ribosomal; Social Behavior; Symbiosis","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BZ83NSJK","manuscript",2014,"Organisation, Food Agriculture","No Title","","","","","http://faostat3.fao.org/faostat-gateway/go/to/home/E","","2014","2022-11-02 15:45:00","2022-11-02T15:45:00Z",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GN9I556R","manuscript",2007,"World Health Organization; Food and Agriculture Organization of the United Nations","Codex Alimentarius: Organically Produced Foods","","","","","ftp://ftp.fao.org/codex/Publications/Booklets/Organics/organic_2007e.pdf%0Aftp://ftp.fao.org/docrep/fao/010/a1385e/a1385e00.pdf","The Codex Alimentarius (Latin for ""food law""or ""food code"") is a collection of internationally adopted food standards. Food labelling is the primary means of communication between the producer and seller of food on the one hand and the purchaser and consumer on the other. The ""Guidelines for the production, processing, labelling and marketing of organically produced foods"" are published in this compact format to allow their wide use and understanding by governments, regulatory authorities, food industries and retailers, and consumers.–Publisher's description.","2007","2022-11-02 15:45:00","2022-11-02T15:45:00Z",NA,"","55","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75ZDA7UF","journalArticle",2013,"Belzunces, Luc P.; Kretzschmar, André; Salignon, Marion; Le Conte, Yves; Brunet, Jean-Luc; Suchail, Séverine; Decourtye, Axel; Alaux, Cédric; Di Pasquale, Garance","Influence of Pollen Nutrition on Honey Bee Health: Do Pollen Quality and Diversity Matter?","PLoS ONE","","19326203","10.1371/journal.pone.0072016","","Honey bee colonies are highly dependent upon the availability of floral resources from which they get the nutrients (notably pollen) necessary to their development and survival. However, foraging areas are currently affected by the intensification of agriculture and landscape alteration. Bees are therefore confronted to disparities in time and space of floral resource abundance, type and diversity, which might provide inadequate nutrition and endanger colonies. The beneficial influence of pollen availability on bee health is well-established but whether quality and diversity of pollen diets can modify bee health remains largely unknown. We therefore tested the influence of pollen diet quality (different monofloral pollens) and diversity (polyfloral pollen diet) on the physiology of young nurse bees, which have a distinct nutritional physiology (e.g. hypopharyngeal gland development and vitellogenin level), and on the tolerance to the microsporidian parasite Nosema ceranae by measuring bee survival and the activity of different enzymes potentially involved in bee health and defense response (glutathione-S-transferase (detoxification), phenoloxidase (immunity) and alkaline phosphatase (metabolism)). We found that both nurse bee physiology and the tolerance to the parasite were affected by pollen quality. Pollen diet diversity had no effect on the nurse bee physiology and the survival of healthy bees. However, when parasitized, bees fed with the polyfloral blend lived longer than bees fed with monofloral pollens, excepted for the protein-richest monofloral pollen. Furthermore, the survival was positively correlated to alkaline phosphatase activity in healthy bees and to phenoloxydase activities in infected bees. Our results support the idea that both the quality and diversity (in a specific context) of pollen can shape bee physiology and might help to better understand the influence of agriculture and land-use intensification on bee nutrition and health.","2013","2022-11-02 15:44:59","2022-11-02T15:44:59Z",NA,"e72016","","8","8",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 23940803",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SJHB4PUX","journalArticle",2013,"Di Prisco, G.; Cavaliere, V.; Annoscia, D.; Varricchio, P.; Caprio, E.; Nazzi, F.; Gargiulo, G.; Pennacchio, F.","Neonicotinoid clothianidin adversely affects insect immunity and promotes replication of a viral pathogen in honey bees","Proceedings of the National Academy of Sciences","","0027-8424","10.1073/pnas.1314923110","","Large-scale losses of honey bee colonies represent a poorly understood problem of global importance. Both biotic and abiotic factors are involved in this phenomenon that is often associated with high loads of parasites and pathogens. A stronger impact of pathogens in honey bees exposed to neonicotinoid insecticides has been reported, but the causal link between insecticide exposure and the possible immune alteration of honey bees remains elusive. Here, we demonstrate that the neonicotinoid insecticide clothianidin negatively modulates NF-κB immune signaling in insects and adversely affects honey bee antiviral defenses controlled by this transcription factor. We have identified in insects a negative modulator of NF-κB activation, which is a leucine-rich repeat protein. Exposure to clothianidin, by enhancing the transcription of the gene encoding this inhibitor, reduces immune defenses and promotes the replication of the deformed wing virus in honey bees bearing covert infections. This honey bee immunosuppression is similarly induced by a different neonicotinoid, imidacloprid, but not by the organophosphate chlorpyriphos, which does not affect NF-κB signaling. The occurrence at sublethal doses of this insecticide-induced viral proliferation suggests that the studied neonicotinoids might have a negative effect at the field level. Our experiments uncover a further level of regulation of the immune response in insects and set the stage for studies on neural modulation of immunity in animals. Furthermore, this study has implications for the conservation of bees, as it will contribute to the definition of more appropriate guidelines for testing chronic or sublethal effects of pesticides used in agriculture.","2013","2022-11-02 15:44:58","2022-11-02T15:44:58Z",NA,"18466–18471","","46","110",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NPZ3LRS5","journalArticle",2013,"Batáry, Péter; Sutcliffe, Laura; Dormann, Carsten F.; Tscharntke, Teja","Organic Farming Favours Insect-Pollinated over Non-Insect Pollinated Forbs in Meadows and Wheat Fields","PLoS ONE","","19326203","10.1371/journal.pone.0054818","","The aim of this study was to determine the relative effects of landscape-scale management intensity, local management intensity and edge effect on diversity patterns of insect-pollinated vs. non-insect pollinated forbs in meadows and wheat fields. Nine landscapes were selected differing in percent intensively used agricultural area (IAA), each with a pair of organic and conventional winter wheat fields and a pair of organic and conventional meadows. Within fields, forbs were surveyed at the edge and in the interior. Both diversity and cover of forbs were positively affected by organic management in meadows and wheat fields. This effect, however, differed significantly between pollination types for species richness in both agroecosystem types (i.e. wheat fields and meadows) and for cover in meadows. Thus, we show for the first time in a comprehensive analysis that insect-pollinated plants benefit more from organic management than non-insect pollinated plants regardless of agroecosystem type and landscape complexity. These benefits were more pronounced in meadows than wheat fields. Finally, the community composition of insect-pollinated and non-insect-pollinated forbs differed considerably between management types. In summary, our findings in both agroecosystem types indicate that organic management generally supports a higher species richness and cover of insect-pollinated plants, which is likely to be favourable for the density and diversity of bees and other pollinators.","2013","2022-11-02 15:44:58","2022-11-02T15:44:58Z",NA,"1","","1","8",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U3Z7T8IZ","journalArticle",2009,"Society, Ecological; Applications, Ecological","Habitat Fragmentation , Native Insect Pollinators , and Feral Honey Bees in Argentine ' Chaco Serrano ' Author ( s ): Marcelo A . Aizen and Peter Feinsinger Source : Ecological Applications , Vol . 4 , No . 2 ( May , 1994 ), pp . 378-392 Published by : Ec","America","","","","","","2009","2022-11-02 15:44:57","2022-11-02T15:44:57Z",NA,"378–392","","2","4",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"#nosource; apis mellifera; argentina; cercidium australe; chaco serrano; edge effect; fragmen-; habitat fragmentation; honey bee; landscape physiognomy; pollinators; prosopis nigra; sub-; tation; tropical dry forest","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
