"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"QZ7HSV3C","journalArticle",2004,"Kato, Makoto; Kawakita, Atsushi","Plant-pollinator interactions in new caledonia influenced by introduced honey bees","American Journal of Botany",NA,"00029122","10.3732/ajb.91.11.1814","","The flora of New Caledonia is characterized by remarkably high species diversity, high endemicity, and an unusual abundance of archaic plant taxa. To investigate community-level pollination mutualism in this endemic ecosystem, we observed flower visitors on 99 plant species in 42 families of various types of vegetation. Among the 95 native plant species, the most dominant pollination system was melittophily (bee-pollinated, 46.3%), followed by phalaenophily (moth-pollinated, 20.0%), ornithophily (bird-pollinated, 11.6%), cantharophily (beetle-pollinated, 8.4%), myophily (fly-pollinated, 3.2%), chiropterophily (bat-pollinated, 3.2%), and anemophily (wind-pollinated, 3.2%). The prevalence of ornithophily by honeyeaters shows an ecological link to pollination mutualism in Australia. The relative dominance of phalaenophily is unique to New Caledonia, and is proposed to be related to the low diversity of the original bee fauna and the absence of long-tongued bees. Although some archaic plants maintain archaic plant-pollinator interactions, e.g., Zygogynum pollinated by micropterigid moths, or Hedycarya pollinated by thrips and staphylinid beetles, the most dominant organism observed on flowers was the introduced honey bee, Apis mellifera. The plant species now visited by honey bees are thought to have originally been pollinated by native solitary short-tongued bees. Our data suggest that the unique systems of pollination mutualism in New Caledonia are now endangered by the establishment of highly invasive honey bees.","2004","2022-11-02 15:21:39","2022-11-02T15:21:39Z","","1814–1827",NA,"11",91,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource; Bird pollination; Honey bee invasion; New Caledonia; Plant-pollinator interactions; Pollination","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6LQS4LHQ","journalArticle",1998,"Kearns, Carol A.; Inouye, David W.; Waser, Nickolas M.","ENDANGERED MUTUALISMS: The Conservation of Plant-Pollinator Interactions","Annual Review of Ecology and Systematics",NA,"0066-4162","10.1146/annurev.ecolsys.29.1.83","http://www.annualreviews.org/doi/10.1146/annurev.ecolsys.29.1.83","The pollination of flowering plants by animals represents a critical ecosystem service of great value to humanity, both monetary and otherwise. However, the need for active conservation of pollination interactions is only now being appreciated. Pollination systems are under increasing threat from anthropogenic sources, including fragmentation of habitat, changes in land use, modern agricultural practices, use of chemicals such as pesticides and herbicides, and invasions of non-native plants and animals. Honeybees, which themselves are non-native pollinators on most continents, and which may harm native bees and other pollinators, are nonetheless critically important for crop pollination. Recent declines in honeybee numbers in the United States and Europe bring home the importance of healthy pollination systems, and the need to further develop native bees and other animals as crop pollinators. The ""pollination crisis"" that is evident in declines of honeybees and native bees, and in damage to webs of plant-pollinator interaction, may be ameliorated not only by cultivation of a diversity of crop pollinators, but also by changes in habitat use and agricultural practices, species reintroductions and removals, and other means. In addition, ecologists must redouble efforts to study basic aspects of plant-pollinator interactions if optimal management decisions are to be made for conservation of these interactions in natural and agricultural ecosystems.","1998-11","2022-11-02 15:21:38","2022-11-02T15:21:38Z","","83–112",NA,"1",29,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"PMID: 10196",NA,NA,NA,"#nosource; agriculture; ecosystem services; fragmentation; habitat alteration; species","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P7L75H8Q","journalArticle",2010,"Kearney, Michael R.; Wintle, Brendan A.; Porter, Warren P.","Correlative and mechanistic models of species distribution provide congruent forecasts under climate change","Conservation Letters",NA,"1755263X","10.1111/j.1755-263X.2010.00097.x","http://onlinelibrary.wiley.com/doi/10.1111/j.1755-263X.2010.00097.x/full","Good forecasts of climate change impacts on extinction risks are critical for effective conservation management responses. Species distribution models (SDMs) are central to extinction risk analyses. The reliability of predictions of SDMs has been questioned because models often lack a mechanistic underpinning and rely on assumptions that are untenable under climate change. We show how integrating predictions from fundamentally different modeling strategies produces robust forecasts of climate change impacts on habitat and population parameters. We illustrate the principle by applying mechanistic (Niche Mapper) and correlative (Maxent, Bioclim) SDMs to predict current and future distributions and fertility of an Australian gliding possum. The two approaches make congruent, accurate predictions of current distribution and similar, dire predictions about the impact of a warming scenario, supporting previous correlative-only predictions for similar species. We argue that convergent lines of independent evidence provide a robust basis for predicting and managing extinctions risks under climate change.","2010","2022-11-02 15:21:37","2022-11-02T15:21:37Z","","203–213",NA,"3",3,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource; Biophysical ecology; Fundamental niche; Geographical information systems; Microclimate; Physiological ecology; Realized niche; Species distribution modeling","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9WAK3I8U","journalArticle",2013,"Keller, Alexander; Grimmer, Gudrun; Steffan-Dewenter, Ingolf","Diverse Microbiota Identified in Whole Intact Nest Chambers of the Red Mason Bee Osmia bicornis (Linnaeus 1758)","PLoS ONE",NA,"19326203","10.1371/journal.pone.0078296","","Microbial activity is known to have profound impact on bee ecology and physiology, both by beneficial and pathogenic effects. Most information about such associations is available for colony-building organisms, and especially the honey bee. There, active manipulations through worker bees result in a restricted diversity of microbes present within the colony environment. Microbial diversity in solitary bee nests remains unstudied, although their larvae face a very different situation compared with social bees by growing up in isolated compartments. Here, we assessed the microbiota present in nests and pre-adults of Osmia bicornis, the red mason bee, by culture-independent pyrosequencing. We found high bacterial diversity not comparable with honey bee colonies. We identified a variety of bacteria potentially with positive or negative interactions for bee larvae. However, most of the other diverse bacteria present in the nests seem to originate from environmental sources through incorporated nest building material and stored pollen. This diversity of microorganisms may cause severe larval mortality and require specific physiological or symbiotic adaptations against microbial threats. They may however also profit from such a diverse environment through gain of mutualistic partners. We conclude that further studies of microbiota interaction in solitary bees will improve the understanding of fitness components and populations dynamics. © 2013 Keller et al.","2013","2022-11-02 15:21:35","2022-11-02T15:21:35Z","","",NA,"10",8,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3HW29STE","journalArticle",2015,"Kerr, Jeremy T.; Pindar, Alana; Galpern, Paul; Packer, Laurence; Potts, Simon G.; Roberts, Stuart M.; Rasmont, Pierre; Schweiger, Oliver; Colla, Sheila R.; Richardson, Leif L.; Wagner, David L.; Gall, Lawrence F.; Sikes, Derek S.; Pantoja, Alberto","Climate change impacts on bumblebees converge across continents","Science",NA,"10959203","10.1126/science.aaa7031","http://www.ncbi.nlm.nih.gov/pubmed/26160945 http://www.sciencemag.org/cgi/doi/10.1126/science.aaa7031","For many species, geographical ranges are expanding toward the poles in response to climate change, while remaining stable along range edges nearest the equator. Using long-term observations across Europe and North America over 110 years, we tested for climate change–related range shifts in bumblebee species across the full extents of their latitudinal and thermal limits and movements along elevation gradients.We found cross-continentally consistent trends in failures to track warming through time at species' northern range limits, range losses from southern range limits, and shifts to higher elevations among southern species. These effects are independent of changing land uses or pesticide applications and underscore the need to test for climate impacts at both leading and trailing latitudinal and thermal limits for species.","2015-07","2022-11-02 15:21:34","2022-11-02T15:21:34Z","","177–180",NA,"6244",349,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"PMID: 26160945",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H99N6JRC","journalArticle",2007,"Kenta, Tanaka; Inari, Naoki; Nagamitsu, Teruyoshi; Goka, Koichi; Hiura, Tsutom","Commercialized European bumblebee can cause pollination disturbance: An experiment on seven native plant species in Japan","Biological Conservation",NA,"00063207","10.1016/j.biocon.2006.07.023","","Non-native pollinator species are now widely utilized to facilitate pollination of agricultural crops. Evaluation of the ecological risk of alien pollinators is necessary because they could have a large impact on native ecosystems through disturbing native plant-pollinator interactions. We conducted a greenhouse experiment to examine the impact of the non-native commercialized European bumblebees, Bombus terrestris, on the pollination success of seven Japanese bumblebee-pollinated plant species. Plants were exposed to three groups of bumblebees: native bumblebee(s) only (NATIVE treatment); the alien bee only (ALIEN) and a mix of the two (MIX). ALIEN treatment had negative effects on fruitset and/or fruit quality of five plants, including self-incompatible and compatible, herb and woody, and queen- and worker-pollinated species. The negative effects were caused by a decrease in legitimate flower visitation due to (1) physical inaccessibility to nectary in deep-corolla flowers by the alien bee with insufficient tongue length and, (2) biased flower preference between short-corolla flowers. Fruitset tended to decrease drastically for the self-incompatible species while fruit quality decreased moderately for the self-compatible species. Effects of MIX were not intermediate between NATIVE and ALIEN in most plant species, and caused pollination success to vary in an unpredictable manner amongst plant species, probably due to interaction between native and alien bees. This non-linear relationship between plants' pollination success and the relative density of the alien suggests that the alien bee can disturb pollination of a plant species even when only representing a small fraction of the total pollinator community. © 2006 Elsevier Ltd. All rights reserved.","2007","2022-11-02 15:21:33","2022-11-02T15:21:33Z","","298–309",NA,"3",134,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource; Bombus terrestris; Nectar-robbing; Plant - pollinator interaction; Pollination efficiency; Pollination success; Species invasion","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4EK9DSV","journalArticle",1962,"Kerr, Warwick E; de Lello, Edy","Sting Glands in Stingless Bees: A Vestigial Character (Hymenoptera: Apidae)","Journal of the New York Entomological Society",NA,"","","http://uq.summon.serialssolutions.com/2.0.0/link/0/eLvHCXMwlV1LSwMxEB6kIHjR-ii-CnPUw2qSzW4WL1KLteBR8eCl7GMKhbLdanvw3ztJmlKLHjyGhDCHZJ7ffAMQqxsRbekEJYyRrPokVTrjEDqhcSqJ0pwdZNKy3Ep_hEyGBVk6lKCr6bO7VEzplo22SLJY3DfzyE6PslXW1SgNVsXsMGuP7FsXE1LlpyTbRJJxLK-b0ENn","The problem of what has occurred to the sting accessories of the stingless bees is considered. Primitive Meliponini retain the sac homologous to the sac of the acid gland of stinging bees; evolved stingless bees do not have this sac in the workers but do have it in the queens. Since Apis mellifera lose their stings as a result of use of the sting in defense, the authors suggest that new methods of defense evolved which do not exact a heavy toll of the colony. The fact that there are at least thirteen ways in which stingless bees protect themselves, makes stings obsolete. In 24 species of Apinae it has been possible to correlate different levels of evolution with: nests, communication systems, mandibular glands and cytology. A diagrammatic representation of evolutionary levels reached by each species is presented.","1962","2022-11-02 15:21:32","2022-11-02T15:21:32Z","","190–214",NA,"4",70,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C9NTFKV5","journalArticle",2011,"Kessler, André; Halitschke, Rayko; Poveda, Katja","Herbivory-mediated pollinator limitation: Negative impacts of induced volatiles on plant-pollinator interactions","Ecology",NA,"00129658","10.1890/10-1945.1","","Although induced plant responses to herbivory are well studied as mechanisms of resistance, how induction shapes community interactions and ultimately plant fitness is still relatively unknown. Using a wild tomato, Solanum peruvianum, native to the Peruvian Andes, we evaluated the disruption of pollination as a potential ecological cost of induced responses. More specifically, we tested the hypothesis that metabolic changes in herbivore-attacked plants, such as the herbivore-induced emission of volatile organic compounds (VOCs), alter pollinator behavior and consequentially affect plant fitness. We conducted a series of manipulative field experiments to evaluate the role of herbivore-induced vegetative and floral VOC emissions as mechanisms by which herbivory affects pollinator behavior. In field surveys and bioassays in the plants' native habitat, we found that real and simulated herbivory (methyl jasmonate application) reduced attractiveness of S. peruvianum flowers to their native pollinators. We show that reduced pollinator preference, not resource limitation due to leaf tissue removal, resulted in reduced seed set. Solitary bee pollinators use floral plant volatiles, emitted in response to herbivory or methyl jasmonate treatment, as cues to avoid inflorescences on damaged plants. This herbivory-induced pollinator limitation can be viewed as a general cost of induced plant responses as well as a specific cost of herbivory-induced volatile emission.","2011","2022-11-02 15:21:31","2022-11-02T15:21:31Z","","1769–1780",NA,"9",92,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource; Cajacay province; Constancy; Cost of defenses; Herbivory; Indirect defenses; Induced resistance; Peru; Peruvian Andes; Pollination; Pollinator limitation; Solanaceae; Wild tomato (Solanum peruvianum)","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2Y3BE2H7","journalArticle",1990,"Kevan, Peter G.; Clark, E. Ann; Thomas, Vernon G.","Insect pollinators and sustainable agriculture","American Journal of Alternative Agriculture",NA,"0889-1893","10.1017/s0889189300003179","","Underestimation of the pivotal role played by managed and native insect pollinators is a key constraint to the sustainability of contemporary agricultural practices. The economic value of such insects to pollination, seed set, and fruit formation greatly outweighs that suggested by more conventional indices, such as the value of honey and wax produced by honeybees. Although the European honeybee has been widely regarded as the single most important pollinating species, the increasing spread of trachael and Varroa mites and Africanized bees threatens the distribution and magnitude of traditional honeybeekeeping enterprises in North America. A number of other bee and insect pollinators, such as orchard bees, bumblebees, and squash bees, which are not affected by either the mites or the Africanized bees, are considered as likely candidates for management and use in commercial agriculture. An additional role can be played by native or wild pollinators, provided that attention is given to curtailing of population losses caused by both inadvertent insecticide poisoning and habitat destruction. To ensure a reliable source of pollinators, both managed and native, a more comprehensive strategy for management of crop pollination is needed. Elements of this strategy include an increased understanding of the biology and ecology of pollinating insects, as well as providing appropriate nesting habitat, and ensuring the availability of alternative sources of “forage” to sustain populations when the target crops are not in bloom. Examples are discussed to illustrate how private initiatives and changes to public policy can enhance pollinator habitat, and ultimately, agricultural productivity.","1990","2022-11-02 15:21:31","2022-11-02T15:21:31Z","","13–22",NA,"1",5,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"#nosource","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQECMZUB","book",1942,"United States.","The dependence of agriculture on the beekeeping industry - : a review /","",NA,"","","http://www.biodiversitylibrary.org/bibliography/122371","","1942","2022-10-04 12:03:42","2022-10-04T12:03:42Z","2022-09-14 21:11:15","",NA,"",NA,NA,NA,"The dependence of agriculture on the beekeeping industry -",NA,NA,NA,NA,"[U.S. Dept. of Agriculture, Bureau of Entomology and Plant Quarantine, Division of Bee Culture],","[Washington] :","",NA,"",NA,NA,"DOI.org (Crossref)",NA,"DOI: 10.5962/bhl.title.122371",NA,NA,NA,"ipbes-pollination_chapter1","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2SYYBW8U","journalArticle",2013,"Gabriel, Doreen; Sait, Steven M.; Kunin, William E.; Benton, Tim G.","Food production vs. biodiversity: Comparing organic and conventional agriculture","Journal of Applied Ecology",NA,"00218901","10.1111/1365-2664.12035","http://doi.wiley.com/10.1111/1365-2664.12035","A substantial proportion of the global land surface is used for agricultural production. Agricultural land serves multiple societal purposes; it provides food, fuel and fibre and also acts as habitat for organisms and supports the services they provide. Biodiversity conservation and food production need to be balanced: production needs to be sustainable, while conservation cannot be totally at the expense of crop yield. To identify the benefits (in terms of biodiversity conservation) and costs (in terms of reduction in yields) of agricultural management, we examined the relationship between crop yield and abundance and species density of important taxa in winter cereal fields on both organic and conventional farms in lowland England. Of eight species groups examined, five (farmland plants, bumblebees, butterflies, solitary bees and epigeal arthropods) were negatively associated with crop yield, but the shape of this relationship varied between taxa. It was linear for the abundance of bumblebees and species density of butterflies, concave up for the abundance of epigeal arthropods and butterflies and concave down for species density of plants and bumblebees. Grain production per unit area was 54% lower in organic compared with conventional fields. When controlling for yield, diversity of bumblebees, butterflies, hoverflies and epigeal arthropods did not differ between farming systems, indicating that observed differences in biodiversity between organic and conventional fields are explained by lower yields in organic fields and not by different management practices per se. Only percentage cover and species density of plants were increased by organic field management after controlling for yield. The abundance of solitary wild bees and hoverflies was increased in landscapes with high amount of organic land. Synthesis and applications. Our results indicate that considerable gains in biodiversity require roughly proportionate reductions in yield in highly productive agricultural systems. They suggest that conservation efforts may be more cost effective in low-productivity agricultural systems or on non-agricultural land. In less productive agricultural landscapes, biodiversity benefit can be gained by concentrating organic farms into hotspots without a commensurate reduction in yield.","2013-04","2022-10-04 12:03:06","2022-10-04T12:03:06Z","","355–364",NA,"2",50,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"PMID: 86177920",NA,NA,NA,"Agri-environment schemes; Agro-ecology; Conservation; Diversity; Land sharing; Land sparing; Landscape; Organic farming; Wheat; Yield","/unread","Steffan-Dewenter, Ingolf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UHHYEXVL","journalArticle",2011,"Dawson, Terence P.; Jackson, Stephen T.; House, Joanna I.; Prentice, Iain Colin; Mace, Georgina M.","Beyond predictions: Biodiversity conservation in a changing climate","Science",NA,"00368075","10.1126/science.1200303","http://science.sciencemag.org/content/sci/332/6025/53.full.pdf","Climate change is predicted to become a major threat to biodiversity in the 21st century, but accurate predictions and effective solutions have proved difficult to formulate. Alarming predictions have come from a rather narrow methodological base, but a new, integrated science of climate-change biodiversity assessment is emerging, based on multiple sources and approaches. Drawing on evidence from paleoecological observations, recent phenological and microevolutionary responses, experiments, and computational models, we review the insights that different approaches bring to anticipating and managing the biodiversity consequences of climate change, including the extent of species' natural resilience. We introduce a framework that uses information from different sources to identify vulnerability and to support the design of conservation responses. Although much of the information reviewed is on species, our framework and conclusions are also applicable to ecosystems, habitats, ecological communities, and genetic diversity, whether terrestrial, marine, or fresh water.","2011","2022-10-04 12:02:54","2022-10-04T12:02:54Z","","53–58",NA,"6025",332,NA,NA,"",NA,NA,NA,NA,"","","eng",NA,"",NA,NA,"",NA,"PMID: 21454781",NA,NA,NA,"Biodiversity; Climate Change; Conservation of Natural Resources","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D93A3FQA","journalArticle",2012,"Devictor, Vincent; Van Swaay, Chris; Brereton, Tom; Brotons, Lluís; Chamberlain, Dan; Heliölö, Janne; Herrando, Sergi; Julliard, Romain; Kuussaari, Mikko; Lindström, \AAke; Reif, Jiři; Roy, David B.; Schweiger, Oliver; Settele, Josef; Stefanescu, Constantí; Van Strien, Arco; Van Turnhout, Chris; Vermouzek, Zdeněk; WallisDeVries, Michiel; Wynhoff, Irma; Jiguet, Frédéric","Differences in the climatic debts of birds and butterflies at a continental scale","Nature Climate Change",NA,"1758678X","10.1038/nclimate1347","http://www.nature.com/nclimate/journal/v2/n2/full/nclimate1347.html%5Cnhttp://www.nature.com/doifinder/10.1038/nclimate1347 http://www.nature.com/doifinder/10.1038/nclimate1347%5Cnhttp://www.nature.com/nclimate/journal/v2/n2/full/nclimate1347.html","Climate changes have profound effects on the distribution of numerous plant and animal species. However, whether and how different taxonomic groups are able to track climate changes at large spatial scales is still unclear. Here, we measure and compare the climatic debt accumulated by bird and butterfly communities at a European scale over two decades (1990-2008). We quantified the yearly change in community composition in response to climate change for 9,490 bird and 2,130 butterfly communities distributed across Europe. We show that changes in community composition are rapid but different between birds and butterflies and equivalent to a 37 and 114ĝ€‰km northward shift in bird and butterfly communities, respectively. We further found that, during the same period, the northward shift in temperature in Europe was even faster, so that the climatic debts of birds and butterflies correspond to a 212 and 135ĝ€‰km lag behind climate. Our results indicate both that birds and butterflies do not keep up with temperature increase and the accumulation of different climatic debts for these groups at national and continental scales. © 2012 Macmillan Publishers Limited. All rights reserved.","2012-01","2022-10-04 12:02:53","2022-10-04T12:02:53Z","","121–124",NA,"2",2,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"Ecology and Environment","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WU739INU","journalArticle",2011,"Ellis, Erle C.","Anthropogenic transformation of the terrestrial biosphere","Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",NA,"1364503X","10.1098/rsta.2010.0331","https://doi.org/10.1098/rsta.2010.0331","Human populations and their use of land have transformed most of the terrestrial biosphere into anthropogenic biomes (anthromes), causing a variety of novel ecological patterns and processes to emerge. To assess whether human populations and their use of land have directly altered the terrestrial biosphere sufficiently to indicate that the Earth system has entered a new geological epoch, spatially explicit global estimates of human populations and their use of land were analysed across the Holocene for their potential to induce irreversible novel transformation of the terrestrial biosphere. Human alteration of the terrestrial biosphere has been significant for more than 8000 years. However, only in the past century has the majority of the terrestrial biosphere been transformed into intensively used anthromes with predominantly novel anthropogenic ecological processes. At present, even were human populations to decline substantially or use of land become far more efficient, the current global extent, duration, type and intensity of human transformation of ecosystems have already irreversibly altered the terrestrial biosphere at levels sufficient to leave an unambiguous geological record differing substantially from that of the Holocene or any prior epoch. It remains to be seen whether the anthropogenic biosphere will be sustained and continue to evolve.","2011","2022-10-04 12:02:49","2022-10-04T12:02:49Z","","1010–1035",NA,"1938",369,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"Agriculture; Biodiversity; Biogeochemistry; Global change; Human-dominated ecosystems; Land-use change","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZPHQHIQC","journalArticle",2010,"Ellis, Erle C.; Goldewijk, Kees Klein; Siebert, Stefan; Lightman, Deborah; Ramankutty, Navin","Anthropogenic transformation of the biomes, 1700 to 2000","Global Ecology and Biogeography",NA,"1466822X","10.1111/j.1466-8238.2010.00540.x","","AimTo map and characterize anthropogenic transformation of the terrestrial biosphere before and during the Industrial Revolution, from 1700 to biomes (anthromes) were mapped for 1700, 1800, 1900 and 2000 using a rule-based anthrome classification model applied to gridded global data for human population density and land use. Anthropogenic transformation of terrestrial biomes was then characterized by map comparisons at century intervals.ResultsIn 1700, nearly half of the terrestrial biosphere was wild, without human settlements or substantial land use. Most of the remainder was in a seminatural state (45%) having only minor use for agriculture and settlements. By 2000, the opposite was true, with the majority of the biosphere in agricultural and settled anthromes, less than 20% seminatural and only a quarter left wild. Anthropogenic transformation of the biosphere during the Industrial Revolution resulted about equally from land-use expansion into wildlands and intensification of land use within seminatural anthromes. Transformation pathways differed strongly between biomes and regions, with some remaining mostly wild but with the majority almost completely transformed into rangelands, croplands and villages. In the process of transforming almost 39% of earth's total ice-free surface into agricultural land and settlements, an additional 37% of global land without such use has become embedded within agricultural and settled anthromes.Main conclusionsBetween 1700 and 2000, the terrestrial biosphere made the critical transition from mostly wild to mostly anthropogenic, passing the 50% mark early in the 20th century. At present, and ever more in the future, the form and process of terrestrial ecosystems in most biomes will be predominantly anthropogenic, the product of land use and other direct human interactions with ecosystems. Ecological research and conservation efforts in all but a few biomes would benefit from a primary focus on the novel remnant, recovering and managed ecosystems embedded within used lands.","2010","2022-10-04 12:02:49","2022-10-04T12:02:49Z","","589–606",NA,"5",19,NA,NA,"",NA,NA,NA,NA,"","","",NA,"",NA,NA,"",NA,"",NA,NA,NA,"Agriculture; Anthromes; Anthropogenic landscapes; Conservation; Environmental history; Global change; Land-use change; Novel ecosystems; Terrestrial ecosystems","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
